Parameter fuer die tot-gleichung: 31. ,  1. ,  0.086 ,  1. ,  1.55 ,  0.5
Process 1:  e + CH_4^+ -> e + CH_3^+ + H^+ + e         Eopt= 4 Ek= 11.78
Process 2:  e + CH_4^+ -> e + CH_2^+ + H + H^+ + e     Eopt= 4 Ek= 11.78
Process 3:  e + CH_4^+ -> e + CH^+ + H_2 + H^+ + e     Eopt= 4 Ek= 11.78
Process 4:  e + CH_4^+ -> e + C^+ + H_2 + H + H^+ + e  Eopt= 4 Ek= 11.78
Process 5:  e + CH_3^+ -> e + CH_2^+ + H^+ + e         Eopt= 4 Ek= 11.78
Process 6:  e + CH_3^+ -> e + CH^+ + H + H^+ + e       Eopt= 4 Ek= 11.78
Process 7:  e + CH_3^+ -> e + C^+ + H_2 + H^+ + e      Eopt= 4 Ek= 11.78
Process 8:  e + CH_2^+ -> e + CH^+ + H^+ + e           Eopt= 4 Ek= 11.78
Process 9:  e + CH_2^+ -> e + C^+ + H + H^+ + e        Eopt= 4 Ek= 11.78
Process 10:  e + CH^+   -> e + C^+ + H^+ + e           Eopt= 4 Ek= 11.78

                Process 1     Process 2     Process 3     Process 4     Process 5     Process 6     Process 7     Process 8     Process 9     Process 10 
 5.266462E+00  4.252716E-11  2.465165E-11  2.243992E-11  1.335938E-11  2.031690E-11  1.282960E-11  1.407738E-11  2.899988E-11  2.137588E-11  6.634072E-11
 5.917686E+00  8.106982E-11  4.896411E-11  4.495084E-11  2.837362E-11  4.202540E-11  2.752374E-11  2.988760E-11  5.946868E-11  4.472629E-11  1.319446E-10
 6.649436E+00  1.447860E-10  9.045618E-11  8.363929E-11  5.550730E-11  8.074764E-11  5.448957E-11  5.865679E-11  1.133806E-10  8.667544E-11  2.447672E-10
 7.471671E+00  2.438942E-10  1.566692E-10  1.457387E-10  1.009461E-10  1.452289E-10  1.004286E-10  1.073294E-10  2.025097E-10  1.568649E-10  4.265889E-10
 8.395579E+00  3.898467E-10  2.561942E-10  2.395285E-10  1.720577E-10  2.461810E-10  1.736695E-10  1.844924E-10  3.411487E-10  2.670787E-10  7.030057E-10
 9.433732E+00  5.944661E-10  3.980113E-10  3.736971E-10  2.768450E-10  3.957126E-10  2.837286E-10  2.999189E-10  5.453103E-10  4.305825E-10  1.101771E-09
 1.060026E+01  8.689009E-10  5.906736E-10  5.565482E-10  4.232023E-10  6.064344E-10  4.405960E-10  4.638376E-10  8.315155E-10  6.611096E-10  1.650535E-09
 1.191103E+01  1.222551E-09  8.414616E-10  7.951740E-10  6.180975E-10  8.903563E-10  6.538440E-10  6.860249E-10  1.215329E-09  9.716302E-10  2.374288E-09
 1.338389E+01  1.662113E-09  1.155632E-09  1.094720E-09  8.668152E-10  1.257732E-09  9.316909E-10  9.748548E-10  1.709852E-09  1.373086E-09  3.292895E-09
 1.503887E+01  2.190872E-09  1.535860E-09  1.457837E-09  1.172375E-09  1.716021E-09  1.280159E-09  1.336444E-09  2.324389E-09  1.873272E-09  4.419032E-09
 1.689850E+01  2.808310E-09  1.981936E-09  1.884384E-09  1.535192E-09  2.269095E-09  1.702435E-09  1.774006E-09  3.063454E-09  2.476008E-09  5.756809E-09
 1.898808E+01  3.510049E-09  2.490728E-09  2.371386E-09  1.953008E-09  2.916784E-09  2.198510E-09  2.287478E-09  3.926228E-09  3.180684E-09  7.301162E-09
 2.133605E+01  4.288115E-09  3.056384E-09  2.913235E-09  2.421056E-09  3.654785E-09  2.765106E-09  2.873455E-09  4.906490E-09  3.982214E-09  9.038054E-09
 2.397435E+01  5.131449E-09  3.670727E-09  3.502072E-09  2.932420E-09  4.474911E-09  3.395881E-09  3.525392E-09  5.992983E-09  4.871344E-09  1.094536E-08
 2.693889E+01  6.026586E-09  4.323783E-09  4.128295E-09  3.478525E-09  5.365611E-09  4.081849E-09  4.234034E-09  7.170141E-09  5.835257E-09  1.299425E-08
 3.027002E+01  6.958429E-09  5.004364E-09  4.781133E-09  4.049676E-09  6.312693E-09  4.811956E-09  4.988005E-09  8.419048E-09  6.858374E-09  1.515098E-08
 3.401305E+01  7.911039E-09  5.700662E-09  5.449216E-09  4.635608E-09  7.300146E-09  5.573729E-09  5.774470E-09  9.718522E-09  7.923256E-09  1.737868E-08
 3.821893E+01  8.868369E-09  6.400806E-09  6.121114E-09  5.225993E-09  8.310986E-09  6.353943E-09  6.579820E-09  1.104623E-08  9.011519E-09  1.963926E-08
 4.294488E+01  9.814915E-09  7.093342E-09  6.785799E-09  5.810870E-09  9.328050E-09  7.139248E-09  7.390314E-09  1.237970E-08  1.010469E-08  2.189506E-08
 4.825522E+01  1.073624E-08  7.767621E-09  7.433026E-09  6.380998E-09  1.033471E-08  7.916720E-09  8.192645E-09  1.369726E-08  1.118493E-08  2.411025E-08
 5.422221E+01  1.161939E-08  8.414096E-09  8.053610E-09  6.928109E-09  1.131544E-08  8.674306E-09  8.974401E-09  1.497877E-08  1.223570E-08  2.625202E-08
 6.092705E+01  1.245313E-08  9.024516E-09  8.639616E-09  7.445078E-09  1.225626E-08  9.401170E-09  9.724416E-09  1.620614E-08  1.324216E-08  2.829132E-08
 6.846097E+01  1.322814E-08  9.592035E-09  9.184463E-09  7.926009E-09  1.314505E-08  1.008792E-08  1.043301E-08  1.736376E-08  1.419148E-08  3.020346E-08
 7.692650E+01  1.393704E-08  1.011125E-08  9.682957E-09  8.366261E-09  1.397172E-08  1.072674E-08  1.109213E-08  1.843869E-08  1.507304E-08  3.196832E-08
 8.643883E+01  1.457437E-08  1.057815E-08  1.013126E-08  8.762414E-09  1.472824E-08  1.131145E-08  1.169539E-08  1.942071E-08  1.587849E-08  3.357039E-08
 9.712740E+01  1.513647E-08  1.099009E-08  1.052681E-08  9.112200E-09  1.540867E-08  1.183744E-08  1.223805E-08  2.030229E-08  1.660164E-08  3.499862E-08
 1.091377E+02  1.562137E-08  1.134561E-08  1.086823E-08  9.414397E-09  1.600901E-08  1.230163E-08  1.271692E-08  2.107846E-08  1.723843E-08  3.624614E-08
 1.226331E+02  1.602857E-08  1.164439E-08  1.115519E-08  9.668722E-09  1.652704E-08  1.270233E-08  1.313025E-08  2.174657E-08  1.778669E-08  3.730987E-08
 1.377972E+02  1.635890E-08  1.188700E-08  1.138827E-08  9.875694E-09  1.696220E-08  1.303909E-08  1.347758E-08  2.230605E-08  1.824595E-08  3.819008E-08
 1.548365E+02  1.661427E-08  1.207487E-08  1.156882E-08  1.003651E-08  1.731529E-08  1.331255E-08  1.375957E-08  2.275815E-08  1.861725E-08  3.888994E-08
 1.739828E+02  1.679751E-08  1.221005E-08  1.169882E-08  1.015294E-08  1.758835E-08  1.352427E-08  1.397782E-08  2.310568E-08  1.890286E-08  3.941502E-08
 1.954966E+02  1.691218E-08  1.229513E-08  1.178075E-08  1.022715E-08  1.778437E-08  1.367656E-08  1.413472E-08  2.335269E-08  1.910610E-08  3.977287E-08
 2.196707E+02  1.696237E-08  1.233310E-08  1.181748E-08  1.026169E-08  1.790713E-08  1.377232E-08  1.423326E-08  2.350422E-08  1.923109E-08  3.997255E-08
 2.468340E+02  1.695258E-08  1.232721E-08  1.181214E-08  1.025930E-08  1.796102E-08  1.381493E-08  1.427693E-08  2.356608E-08  1.928257E-08  4.002427E-08
 2.773563E+02  1.688755E-08  1.228093E-08  1.176804E-08  1.022289E-08  1.795085E-08  1.380807E-08  1.426953E-08  2.354462E-08  1.926572E-08  3.993899E-08
 3.116527E+02  1.677214E-08  1.219778E-08  1.168857E-08  1.015545E-08  1.788168E-08  1.375564E-08  1.421509E-08  2.344651E-08  1.918599E-08  3.972816E-08
 3.501900E+02  1.661124E-08  1.208134E-08  1.157716E-08  1.005997E-08  1.775873E-08  1.366166E-08  1.411776E-08  2.327860E-08  1.904898E-08  3.940336E-08
 3.934927E+02  1.640968E-08  1.193512E-08  1.143718E-08  9.939408E-09  1.758725E-08  1.353015E-08  1.398169E-08  2.304775E-08  1.886029E-08  3.897617E-08
 4.421500E+02  1.617213E-08  1.176253E-08  1.127190E-08  9.796648E-09  1.737241E-08  1.336510E-08  1.381101E-08  2.276071E-08  1.862548E-08  3.845790E-08
 4.968240E+02  1.590309E-08  1.156688E-08  1.108448E-08  9.634453E-09  1.711921E-08  1.317039E-08  1.360971E-08  2.242404E-08  1.834990E-08  3.785947E-08
 5.582586E+02  1.560680E-08  1.135127E-08  1.087792E-08  9.455449E-09  1.683247E-08  1.294973E-08  1.338163E-08  2.204402E-08  1.803870E-08  3.719129E-08
 6.272900E+02  1.528727E-08  1.111864E-08  1.065503E-08  9.262108E-09  1.651676E-08  1.270666E-08  1.313042E-08  2.162657E-08  1.769679E-08  3.646317E-08
 7.048574E+02  1.494821E-08  1.087173E-08  1.041843E-08  9.056731E-09  1.617634E-08  1.244449E-08  1.285949E-08  2.117728E-08  1.732872E-08  3.568430E-08
 7.920164E+02  1.459304E-08  1.061304E-08  1.017054E-08  8.841444E-09  1.581520E-08  1.216630E-08  1.257204E-08  2.070129E-08  1.693877E-08  3.486317E-08
 8.899530E+02  1.422490E-08  1.034491E-08  9.913586E-09  8.618199E-09  1.543700E-08  1.187495E-08  1.227100E-08  2.020339E-08  1.653085E-08  3.400758E-08
 1.000000E+03  1.384666E-08  1.006943E-08  9.649585E-09  8.388772E-09  1.504510E-08  1.157305E-08  1.195906E-08  1.968794E-08  1.610858E-08  3.312468E-08
