 1.641307E+00  4.789824E-15  5.012476E-15  5.296858E-15  5.886093E-15  7.822274E-15  1.164236E-14  2.174560E-14  7.662789E-14  2.831310E-13  9.173974E-11
 1.844263E+00  7.124935E-15  7.418567E-15  7.792684E-15  8.564767E-15  1.107661E-14  1.594715E-14  2.849673E-14  9.353533E-14  3.264155E-13  9.412372E-11
 2.072315E+00  1.058464E-14  1.097122E-14  1.146269E-14  1.247335E-14  1.573195E-14  2.195100E-14  3.759037E-14  1.150752E-13  3.792308E-13  9.685702E-11
 2.328566E+00  1.570087E-14  1.620887E-14  1.685342E-14  1.817464E-14  2.240025E-14  3.034905E-14  4.989251E-14  1.426575E-13  4.439746E-13  9.999614E-11
 2.616505E+00  2.325073E-14  2.391680E-14  2.476044E-14  2.648484E-14  3.195995E-14  4.212464E-14  6.660037E-14  1.781499E-13  5.237051E-13  1.036077E-10
 2.940048E+00  3.436513E-14  3.523630E-14  3.633801E-14  3.858417E-14  4.566949E-14  5.866756E-14  8.937006E-14  2.240315E-13  6.223338E-13  1.077703E-10
 3.303599E+00  5.068305E-14  5.181932E-14  5.325428E-14  5.617322E-14  6.532703E-14  8.193933E-14  1.204924E-13  2.835986E-13  7.448791E-13  1.125769E-10
 3.712105E+00  7.456864E-14  7.604605E-14  7.790953E-14  8.169245E-14  9.349366E-14  1.147025E-13  1.631342E-13  3.612402E-13  8.978015E-13  1.181378E-10
 4.171125E+00  1.094146E-13  1.113289E-13  1.137408E-13  1.186281E-13  1.338035E-13  1.608375E-13  2.216685E-13  4.628088E-13  1.089453E-12  1.245835E-10
 4.686904E+00  1.600622E-13  1.625332E-13  1.656433E-13  1.719355E-13  1.913912E-13  2.257779E-13  3.021254E-13  5.961221E-13  1.330685E-12  1.320689E-10
 5.266462E+00  2.333805E-13  2.365567E-13  2.405511E-13  2.486206E-13  2.734794E-13  3.171066E-13  4.128076E-13  7.716462E-13  1.635690E-12  1.407780E-10
 5.917686E+00  3.390594E-13  3.431242E-13  3.482323E-13  3.585387E-13  3.901840E-13  4.453740E-13  5.651351E-13  1.003441E-12  2.023179E-12  1.509292E-10
 6.649436E+00  4.907013E-13  4.958802E-13  5.023839E-13  5.154918E-13  5.556229E-13  6.252258E-13  7.748162E-13  1.310488E-12  2.518057E-12  1.627820E-10
 7.471671E+00  7.073368E-13  7.139069E-13  7.221529E-13  7.387564E-13  7.894623E-13  8.769820E-13  1.063496E-12  1.718586E-12  3.153837E-12  1.766446E-10
 8.395579E+00  1.015571E-12  1.023875E-12  1.034292E-12  1.055250E-12  1.119115E-12  1.228890E-12  1.461127E-12  2.263109E-12  3.976132E-12  1.928824E-10
 9.433732E+00  1.452705E-12  1.463172E-12  1.476297E-12  1.502684E-12  1.582947E-12  1.720421E-12  2.009445E-12  2.993063E-12  5.047717E-12  2.119294E-10
 1.060026E+01  2.071395E-12  2.084571E-12  2.101087E-12  2.134274E-12  2.235065E-12  2.407189E-12  2.767161E-12  3.977079E-12  6.455845E-12  2.342993E-10
 1.191103E+01  2.946736E-12  2.963332E-12  2.984129E-12  3.025896E-12  3.152588E-12  3.368409E-12  3.817776E-12  5.312289E-12  8.322686E-12  2.606005E-10
 1.338389E+01  4.187115E-12  4.208069E-12  4.234322E-12  4.287025E-12  4.446719E-12  4.718194E-12  5.281335E-12  7.137309E-12  1.082008E-11  2.915518E-10
 1.503887E+01  5.950676E-12  5.977243E-12  6.010520E-12  6.077302E-12  6.279471E-12  6.622536E-12  7.331876E-12  9.650991E-12  1.418995E-11  3.280016E-10
 1.689850E+01  8.469815E-12  8.503668E-12  8.546063E-12  8.631115E-12  8.888387E-12  9.324252E-12  1.022282E-11  1.313892E-11  1.877216E-11  3.709495E-10
 1.898808E+01  1.208651E-11  1.212986E-11  1.218413E-11  1.229299E-11  1.262202E-11  1.317861E-11  1.432285E-11  1.800990E-11  2.504146E-11  4.215710E-10
 2.133605E+01  1.730143E-11  1.735714E-11  1.742688E-11  1.756672E-11  1.798906E-11  1.870244E-11  2.016499E-11  2.484476E-11  3.365549E-11  4.812457E-10
 2.397435E+01  2.483946E-11  2.491115E-11  2.500088E-11  2.518075E-11  2.572360E-11  2.663917E-11  2.851120E-11  3.445955E-11  4.551549E-11  5.515900E-10
 2.693889E+01  3.573327E-11  3.582538E-11  3.594064E-11  3.617163E-11  3.686825E-11  3.804150E-11  4.043402E-11  4.798435E-11  6.184068E-11  6.344933E-10
 3.027002E+01  5.142511E-11  5.154288E-11  5.169024E-11  5.198548E-11  5.287523E-11  5.437168E-11  5.741549E-11  6.695802E-11  8.425668E-11  7.321590E-10
 3.401305E+01  7.388487E-11  7.403430E-11  7.422125E-11  7.459570E-11  7.572346E-11  7.761774E-11  8.146153E-11  9.343745E-11  1.148970E-10  8.471516E-10
 3.821893E+01  1.057402E-10  1.059279E-10  1.061627E-10  1.066328E-10  1.080477E-10  1.104216E-10  1.152280E-10  1.301179E-10  1.565147E-10  9.824473E-10
 4.294488E+01  1.504125E-10  1.506453E-10  1.509365E-10  1.515195E-10  1.532735E-10  1.562129E-10  1.621527E-10  1.804593E-10  2.126007E-10  1.141492E-09
 4.825522E+01  2.122498E-10  2.125348E-10  2.128911E-10  2.136045E-10  2.157494E-10  2.193408E-10  2.265852E-10  2.488120E-10  2.875022E-10  1.328261E-09
 5.422221E+01  2.966492E-10  2.969929E-10  2.974227E-10  2.982830E-10  3.008686E-10  3.051943E-10  3.139069E-10  3.405333E-10  3.865351E-10  1.547329E-09
 6.092705E+01  4.101573E-10  4.105658E-10  4.110765E-10  4.120986E-10  4.151696E-10  4.203037E-10  4.306312E-10  4.620864E-10  5.160806E-10  1.803934E-09
 6.846097E+01  5.605422E-10  5.610204E-10  5.616182E-10  5.628145E-10  5.664079E-10  5.724118E-10  5.844756E-10  6.211145E-10  6.836609E-10  2.104049E-09
 7.692650E+01  7.568285E-10  7.573800E-10  7.580695E-10  7.594491E-10  7.635919E-10  7.705105E-10  7.843996E-10  8.264803E-10  8.979836E-10  2.454442E-09
 8.643883E+01  1.009290E-09  1.009917E-09  1.010701E-09  1.012269E-09  1.016977E-09  1.024836E-09  1.040600E-09  1.088267E-09  1.168949E-09  2.862734E-09
 9.712740E+01  1.329398E-09  1.330101E-09  1.330980E-09  1.332737E-09  1.338012E-09  1.346815E-09  1.364463E-09  1.417736E-09  1.507616E-09  3.337435E-09
 1.091377E+02  1.729720E-09  1.730497E-09  1.731468E-09  1.733411E-09  1.739243E-09  1.748972E-09  1.768467E-09  1.827235E-09  1.926121E-09  3.887962E-09
 1.226331E+02  2.223771E-09  2.224619E-09  2.225680E-09  2.227800E-09  2.234165E-09  2.244780E-09  2.266041E-09  2.330062E-09  2.437555E-09  4.524624E-09
 1.377972E+02  2.825829E-09  2.826744E-09  2.827886E-09  2.830173E-09  2.837033E-09  2.848473E-09  2.871379E-09  2.940290E-09  3.055787E-09  5.258573E-09
 1.548365E+02  3.550702E-09  3.551677E-09  3.552894E-09  3.555330E-09  3.562638E-09  3.574824E-09  3.599215E-09  3.672543E-09  3.795264E-09  6.101724E-09
 1.739828E+02  4.413478E-09  4.414504E-09  4.415787E-09  4.418353E-09  4.426052E-09  4.438888E-09  4.464574E-09  4.541750E-09  4.670763E-09  7.066623E-09
 1.954966E+02  5.429249E-09  5.430319E-09  5.431657E-09  5.434331E-09  5.442356E-09  5.455734E-09  5.482500E-09  5.562883E-09  5.697134E-09  8.166294E-09
 2.196707E+02  6.612845E-09  6.613949E-09  6.615329E-09  6.618089E-09  6.626370E-09  6.640173E-09  6.667787E-09  6.750686E-09  6.889037E-09  9.414041E-09
 2.468340E+02  7.978562E-09  7.979690E-09  7.981101E-09  7.983922E-09  7.992386E-09  8.006494E-09  8.034714E-09  8.119409E-09  8.260676E-09  1.082323E-08
 2.773563E+02  9.539928E-09  9.541071E-09  9.542500E-09  9.545358E-09  9.553932E-09  9.568223E-09  9.596806E-09  9.682571E-09  9.825560E-09  1.240708E-08
 3.116527E+02  1.130949E-08  1.131064E-08  1.131208E-08  1.131495E-08  1.132356E-08  1.133791E-08  1.136662E-08  1.145275E-08  1.159629E-08  1.417840E-08
 3.501900E+02  1.329866E-08  1.329980E-08  1.330124E-08  1.330410E-08  1.331268E-08  1.332698E-08  1.335559E-08  1.344140E-08  1.358438E-08  1.614937E-08
 3.934927E+02  1.551755E-08  1.551868E-08  1.552010E-08  1.552293E-08  1.553142E-08  1.554556E-08  1.557386E-08  1.565872E-08  1.580010E-08  1.833135E-08
 4.421500E+02  1.797490E-08  1.797601E-08  1.797740E-08  1.798018E-08  1.798852E-08  1.800242E-08  1.803021E-08  1.811356E-08  1.825239E-08  2.073467E-08
 4.968240E+02  2.067800E-08  2.067909E-08  2.068044E-08  2.068316E-08  2.069129E-08  2.070485E-08  2.073197E-08  2.081330E-08  2.094876E-08  2.336841E-08
 5.582586E+02  2.363261E-08  2.363366E-08  2.363498E-08  2.363761E-08  2.364550E-08  2.365865E-08  2.368495E-08  2.376382E-08  2.389518E-08  2.624031E-08
 6.272900E+02  2.684289E-08  2.684390E-08  2.684517E-08  2.684770E-08  2.685531E-08  2.686799E-08  2.689335E-08  2.696940E-08  2.709606E-08  2.935651E-08
 7.048574E+02  3.031127E-08  3.031225E-08  3.031346E-08  3.031589E-08  3.032319E-08  3.033535E-08  3.035967E-08  3.043259E-08  3.055404E-08  3.272140E-08
 7.920164E+02  3.403834E-08  3.403927E-08  3.404043E-08  3.404275E-08  3.404971E-08  3.406131E-08  3.408450E-08  3.415406E-08  3.426990E-08  3.633737E-08
 8.899530E+02  3.802253E-08  3.802341E-08  3.802451E-08  3.802671E-08  3.803331E-08  3.804432E-08  3.806633E-08  3.813234E-08  3.824227E-08  4.020453E-08
 1.000000E+03  4.225980E-08  4.226063E-08  4.226167E-08  4.226375E-08  4.226998E-08  4.228037E-08  4.230115E-08  4.236347E-08  4.246726E-08  4.432030E-08

Prozess 1:  p + CH    ->  H + CH^+ 

                        0.1           0.5             1             2             5            10            20            50           100          1000
 1.000000E-01  5.947947E-10  5.949499E-10  5.951877E-10  5.958145E-10  5.989534E-10  6.083154E-10  6.400053E-10  7.927049E-10  1.104192E-09  7.739291E-09
 1.123655E-01  5.948915E-10  5.950783E-10  5.953568E-10  5.960679E-10  5.994602E-10  6.091844E-10  6.413298E-10  7.943600E-10  1.105759E-09  7.740698E-09
 1.262600E-01  5.950230E-10  5.952463E-10  5.955714E-10  5.963774E-10  6.000500E-10  6.101714E-10  6.428182E-10  7.962167E-10  1.107523E-09  7.742279E-09
 1.418727E-01  5.952005E-10  5.954655E-10  5.958434E-10  5.967558E-10  6.007374E-10  6.112932E-10  6.444910E-10  7.982991E-10  1.109508E-09  7.744056E-09
 1.594159E-01  5.954379E-10  5.957503E-10  5.961878E-10  5.972187E-10  6.015401E-10  6.125698E-10  6.463711E-10  8.006344E-10  1.111742E-09  7.746053E-09
 1.791284E-01  5.957531E-10  5.961189E-10  5.966228E-10  5.977853E-10  6.024787E-10  6.140240E-10  6.484845E-10  8.032527E-10  1.114257E-09  7.748296E-09
 2.012785E-01  5.961684E-10  5.965936E-10  5.971713E-10  5.984787E-10  6.035780E-10  6.156821E-10  6.508605E-10  8.061877E-10  1.117089E-09  7.750817E-09
 2.261676E-01  5.967112E-10  5.972022E-10  5.978611E-10  5.993273E-10  6.048672E-10  6.175751E-10  6.535322E-10  8.094772E-10  1.120278E-09  7.753649E-09
 2.541343E-01  5.974156E-10  5.979786E-10  5.987263E-10  6.003650E-10  6.063809E-10  6.197382E-10  6.565371E-10  8.131630E-10  1.123871E-09  7.756832E-09
 2.855592E-01  5.983228E-10  5.989641E-10  5.998077E-10  6.016328E-10  6.081600E-10  6.222129E-10  6.599176E-10  8.172923E-10  1.127918E-09  7.760408E-09
 3.208700E-01  5.994828E-10  6.002082E-10  6.011551E-10  6.031798E-10  6.102527E-10  6.250468E-10  6.637218E-10  8.219174E-10  1.132479E-09  7.764425E-09
 3.605471E-01  6.009555E-10  6.017706E-10  6.028273E-10  6.050643E-10  6.127159E-10  6.282951E-10  6.680041E-10  8.270971E-10  1.137620E-09  7.768940E-09
 4.051305E-01  6.028121E-10  6.037218E-10  6.048945E-10  6.073553E-10  6.156159E-10  6.320220E-10  6.728264E-10  8.328969E-10  1.143415E-09  7.774012E-09
 4.552268E-01  6.051365E-10  6.061453E-10  6.074391E-10  6.101337E-10  6.190304E-10  6.363012E-10  6.782592E-10  8.393904E-10  1.149950E-09  7.779712E-09
 5.115178E-01  6.080270E-10  6.091384E-10  6.105576E-10  6.134942E-10  6.230498E-10  6.412180E-10  6.843824E-10  8.466605E-10  1.157320E-09  7.786116E-09
 5.747694E-01  6.115975E-10  6.128139E-10  6.143618E-10  6.175466E-10  6.277783E-10  6.468704E-10  6.912873E-10  8.548000E-10  1.165634E-09  7.793311E-09
 6.458424E-01  6.159789E-10  6.173020E-10  6.189804E-10  6.224171E-10  6.333361E-10  6.533709E-10  6.990778E-10  8.639141E-10  1.175014E-09  7.801395E-09
 7.257040E-01  6.213210E-10  6.227510E-10  6.245604E-10  6.282501E-10  6.398605E-10  6.608481E-10  7.078725E-10  8.741216E-10  1.185599E-09  7.810478E-09
 8.154407E-01  6.277928E-10  6.293290E-10  6.312683E-10  6.352093E-10  6.475081E-10  6.694489E-10  7.178070E-10  8.855578E-10  1.197545E-09  7.820684E-09
 9.162739E-01  6.355848E-10  6.372250E-10  6.392917E-10  6.434793E-10  6.564556E-10  6.793403E-10  7.290360E-10  8.983765E-10  1.211028E-09  7.832150E-09
 1.029576E+00  6.449092E-10  6.466500E-10  6.488402E-10  6.532670E-10  6.669025E-10  6.907114E-10  7.417366E-10  9.127536E-10  1.226247E-09  7.845032E-09
 1.156888E+00  6.560014E-10  6.578385E-10  6.601469E-10  6.648029E-10  6.790722E-10  7.037766E-10  7.561116E-10  9.288909E-10  1.243428E-09  7.859505E-09
 1.299942E+00  6.691217E-10  6.710498E-10  6.734699E-10  6.783430E-10  6.932147E-10  7.187779E-10  7.723929E-10  9.470198E-10  1.262822E-09  7.875765E-09
 1.460686E+00  6.845570E-10  6.865700E-10  6.890946E-10  6.941709E-10  7.096095E-10  7.359886E-10  7.908465E-10  9.674068E-10  1.284716E-09  7.894033E-09
 1.641307E+00  7.026238E-10  7.047154E-10  7.073367E-10  7.126016E-10  7.285688E-10  7.557176E-10  8.117770E-10  9.903584E-10  1.309431E-09  7.914556E-09
 1.844263E+00  7.236728E-10  7.258365E-10  7.285467E-10  7.339854E-10  7.504427E-10  7.783147E-10  8.355337E-10  1.016227E-09  1.337330E-09  7.937611E-09
 2.072315E+00  7.480947E-10  7.503245E-10  7.531162E-10  7.587146E-10  7.756257E-10  8.041769E-10  8.625171E-10  1.045418E-09  1.368823E-09  7.963511E-09
 2.328566E+00  7.763289E-10  7.786194E-10  7.814861E-10  7.872318E-10  8.045644E-10  8.337564E-10  8.931867E-10  1.078396E-09  1.404370E-09  7.992605E-09
 2.616505E+00  8.088746E-10  8.112211E-10  8.141574E-10  8.200401E-10  8.377679E-10  8.675702E-10  9.280691E-10  1.115693E-09  1.444492E-09  8.025286E-09
 2.940048E+00  8.463031E-10  8.487024E-10  8.517041E-10  8.577160E-10  8.758194E-10  9.062106E-10  9.677680E-10  1.157914E-09  1.489773E-09  8.061993E-09
 3.303599E+00  8.892735E-10  8.917232E-10  8.947875E-10  9.009236E-10  9.193901E-10  9.503576E-10  1.012974E-09  1.205748E-09  1.540872E-09  8.103222E-09
 3.712105E+00  9.385481E-10  9.410468E-10  9.441723E-10  9.504295E-10  9.692526E-10  1.000792E-09  1.064476E-09  1.259976E-09  1.598528E-09  8.149524E-09
 4.171125E+00  9.950079E-10  9.975552E-10  1.000741E-09  1.007118E-09  1.026296E-09  1.058407E-09  1.123171E-09  1.321477E-09  1.663568E-09  8.201518E-09
 4.686904E+00  1.059668E-09  1.062263E-09  1.065509E-09  1.072007E-09  1.091538E-09  1.124224E-09  1.190078E-09  1.391241E-09  1.736919E-09  8.259896E-09
 5.266462E+00  1.133687E-09  1.136331E-09  1.139637E-09  1.146254E-09  1.166139E-09  1.199399E-09  1.266345E-09  1.470372E-09  1.819615E-09  8.325430E-09
 5.917686E+00  1.218381E-09  1.221072E-09  1.224437E-09  1.231172E-09  1.251406E-09  1.285232E-09  1.353257E-09  1.560105E-09  1.912806E-09  8.398982E-09
 6.649436E+00  1.315220E-09  1.317958E-09  1.321380E-09  1.328229E-09  1.348802E-09  1.383177E-09  1.452245E-09  1.661805E-09  2.017766E-09  8.481510E-09
 7.471671E+00  1.425838E-09  1.428619E-09  1.432096E-09  1.439053E-09  1.459946E-09  1.494840E-09  1.564891E-09  1.776980E-09  2.135907E-09  8.574079E-09
 8.395579E+00  1.552023E-09  1.554844E-09  1.558371E-09  1.565427E-09  1.586613E-09  1.621980E-09  1.692924E-09  1.907283E-09  2.268781E-09  8.677871E-09
 9.433732E+00  1.695715E-09  1.698571E-09  1.702142E-09  1.709285E-09  1.730727E-09  1.766507E-09  1.838225E-09  2.054520E-09  2.418092E-09  8.794195E-09
 1.060026E+01  1.858999E-09  1.861884E-09  1.865491E-09  1.872705E-09  1.894358E-09  1.930476E-09  2.002823E-09  2.220644E-09  2.585702E-09  8.924496E-09
 1.191103E+01  2.044097E-09  2.047003E-09  2.050637E-09  2.057905E-09  2.079715E-09  2.116084E-09  2.188889E-09  2.407766E-09  2.773634E-09  9.070371E-09
 1.338389E+01  2.253358E-09  2.256279E-09  2.259930E-09  2.267231E-09  2.289140E-09  2.325663E-09  2.398738E-09  2.618144E-09  2.984077E-09  9.233577E-09
 1.503887E+01  2.489259E-09  2.492185E-09  2.495842E-09  2.503157E-09  2.525100E-09  2.561672E-09  2.634815E-09  2.854191E-09  3.219384E-09  9.416047E-09
 1.689850E+01  2.754396E-09  2.757318E-09  2.760971E-09  2.768275E-09  2.790188E-09  2.826702E-09  2.899703E-09  3.118465E-09  3.482079E-09  9.619905E-09
 1.898808E+01  3.051484E-09  3.054394E-09  3.058030E-09  3.065304E-09  3.087119E-09  3.123467E-09  3.196115E-09  3.413672E-09  3.774852E-09  9.847479E-09
 2.133605E+01  3.383362E-09  3.386250E-09  3.389860E-09  3.397080E-09  3.418734E-09  3.454808E-09  3.526897E-09  3.742668E-09  4.100559E-09  1.010131E-08
 2.397435E+01  3.752993E-09  3.755851E-09  3.759424E-09  3.766570E-09  3.788001E-09  3.823701E-09  3.895030E-09  4.108452E-09  4.462223E-09  1.038419E-08
 2.693889E+01  4.163474E-09  4.166296E-09  4.169822E-09  4.176874E-09  4.198024E-09  4.233254E-09  4.303638E-09  4.514180E-09  4.863034E-09  1.069914E-08
 3.027002E+01  4.618046E-09  4.620823E-09  4.624293E-09  4.631234E-09  4.652050E-09  4.686722E-09  4.755988E-09  4.963159E-09  5.306350E-09  1.104946E-08
 3.401305E+01  5.120099E-09  5.122825E-09  5.126232E-09  5.133045E-09  5.153479E-09  5.187515E-09  5.255508E-09  5.458860E-09  5.795701E-09  1.143870E-08
 3.821893E+01  5.673187E-09  5.675857E-09  5.679193E-09  5.685865E-09  5.705875E-09  5.739204E-09  5.805786E-09  6.004922E-09  6.334792E-09  1.187072E-08
 4.294488E+01  6.281041E-09  6.283649E-09  6.286909E-09  6.293427E-09  6.312976E-09  6.345538E-09  6.410589E-09  6.605159E-09  6.927511E-09  1.234963E-08
 4.825522E+01  6.947577E-09  6.950119E-09  6.953296E-09  6.959650E-09  6.978708E-09  7.010451E-09  7.073869E-09  7.263574E-09  7.577930E-09  1.287985E-08
 5.422221E+01  7.676906E-09  7.679379E-09  7.682470E-09  7.688652E-09  7.707191E-09  7.738074E-09  7.799774E-09  7.984362E-09  8.290316E-09  1.346607E-08
 6.092705E+01  8.473350E-09  8.475751E-09  8.478753E-09  8.484754E-09  8.502755E-09  8.532741E-09  8.592654E-09  8.771920E-09  9.069137E-09  1.411324E-08
 6.846097E+01  9.341444E-09  9.343771E-09  9.346680E-09  9.352496E-09  9.369942E-09  9.399005E-09  9.457075E-09  9.630856E-09  9.919067E-09  1.482660E-08
 7.692650E+01  1.028594E-08  1.028820E-08  1.029101E-08  1.029664E-08  1.031352E-08  1.034163E-08  1.039782E-08  1.056599E-08  1.084499E-08  1.561163E-08
 8.643883E+01  1.131183E-08  1.131401E-08  1.131672E-08  1.132216E-08  1.133846E-08  1.136562E-08  1.141990E-08  1.158237E-08  1.185200E-08  1.647403E-08
 9.712740E+01  1.242431E-08  1.242641E-08  1.242903E-08  1.243427E-08  1.244999E-08  1.247618E-08  1.252853E-08  1.268525E-08  1.294540E-08  1.741973E-08
 1.091377E+02  1.362880E-08  1.363082E-08  1.363335E-08  1.363839E-08  1.365353E-08  1.367875E-08  1.372916E-08  1.388009E-08  1.413071E-08  1.845486E-08
 1.226331E+02  1.493094E-08  1.493289E-08  1.493531E-08  1.494016E-08  1.495472E-08  1.497896E-08  1.502743E-08  1.517257E-08  1.541364E-08  1.958571E-08
 1.377972E+02  1.633655E-08  1.633841E-08  1.634074E-08  1.634540E-08  1.635937E-08  1.638265E-08  1.642918E-08  1.656854E-08  1.680008E-08  2.081872E-08
 1.548365E+02  1.785161E-08  1.785340E-08  1.785563E-08  1.786009E-08  1.787349E-08  1.789580E-08  1.794040E-08  1.807402E-08  1.829606E-08  2.216045E-08
