    3   16   25    1    3     /LITHIUM            /GCR PROJECT      
 -13.44182 -13.47066 -13.49790 -13.61106 -13.65110 -13.67195 -13.53887 -12.83990
 -13.27163 -13.27461 -13.27562 -13.27862 -13.27974 -13.28256 -13.28447 -13.29048
 -13.29497 -13.32073 -13.34513 -13.44315 -13.47611 -13.57384 -13.49024 -12.79127
 -13.20697 -13.21134 -13.21262 -13.21586 -13.21710 -13.21919 -13.22053 -13.22594
 -13.22971 -13.25323 -13.27583 -13.37423 -13.40823 -13.51859 -13.44490 -12.74593
 -13.20224 -13.20706 -13.20849 -13.21165 -13.21287 -13.21506 -13.21634 -13.22046
 -13.22395 -13.24548 -13.26752 -13.36808 -13.40404 -13.52238 -13.45137 -12.75240
 -13.22391 -13.22873 -13.23034 -13.23335 -13.23438 -13.23697 -13.23831 -13.24168
 -13.24515 -13.26622 -13.28821 -13.38914 -13.42627 -13.54895 -13.47934 -12.78037
 -13.25991 -13.26452 -13.26630 -13.26948 -13.27033 -13.27304 -13.27442 -13.27760
 -13.28103 -13.30206 -13.32385 -13.42442 -13.46215 -13.58724 -13.51862 -12.81965
 -13.30479 -13.30915 -13.31106 -13.31482 -13.31560 -13.31798 -13.31933 -13.32267
 -13.32590 -13.34652 -13.36774 -13.46813 -13.50623 -13.63305 -13.56507 -12.86610
 -13.40930 -13.41405 -13.41586 -13.42025 -13.42140 -13.42333 -13.42471 -13.42836
 -13.43139 -13.45033 -13.47065 -13.57063 -13.60921 -13.73810 -13.67100 -12.97203
 -13.46491 -13.47034 -13.47199 -13.47615 -13.47769 -13.47976 -13.48120 -13.48486
 -13.48798 -13.50594 -13.52618 -13.62572 -13.66449 -13.79392 -13.72721 -13.02824
 -14.19826 -14.20624 -14.20937 -14.21573 -14.21789 -14.22206 -14.22367 -14.22759
 -14.23070 -14.24726 -14.26384 -14.35486 -14.39542 -14.53401 -14.46860 -13.76963
 -14.53104 -14.53901 -14.54215 -14.54850 -14.55067 -14.55483 -14.55644 -14.56036
 -14.56348 -14.58003 -14.59662 -14.68763 -14.72820 -14.86679 -14.80137 -14.10240
 -14.75023 -14.75820 -14.76134 -14.76769 -14.76986 -14.77403 -14.77563 -14.77956
 -14.78267 -14.79922 -14.81581 -14.90682 -14.94739 -15.08598 -15.02057 -14.32160
 -14.98258 -14.99056 -14.99369 -15.00004 -15.00221 -15.00638 -15.00799 -15.01191
 -15.01502 -15.03158 -15.04816 -15.13917 -15.17974 -15.31833 -15.25292 -14.55395
 -15.69826 -15.70624 -15.70937 -15.71573 -15.71789 -15.72206 -15.72367 -15.72759
 -15.73070 -15.74726 -15.76384 -15.85486 -15.89542 -16.03401 -15.96860 -15.26963
 -16.03104 -16.03901 -16.04215 -16.04850 -16.05067 -16.05483 -16.05644 -16.06036
 -16.06348 -16.08003 -16.09662 -16.18763 -16.22820 -16.36679 -16.30137 -15.60240
 -16.25023 -16.25820 -16.26134 -16.26769 -16.26986 -16.27403 -16.27563 -16.27956
 -16.28267 -16.29922 -16.31581 -16.40682 -16.44739 -16.58598 -16.52057 -15.82160
 -16.48258 -16.49056 -16.49369 -16.50004 -16.50221 -16.50638 -16.50799 -16.51191
 -16.51502 -16.53158 -16.54816 -16.63917 -16.67974 -16.81833 -16.75292 -16.05395
---------------------/ IPRT= 2  / IGRD= 1  /--------/ Z1= 1   / DATE= 11/11/02
 -11.95636 -11.95611 -11.95563 -11.95509 -11.95408 -11.94886 -11.94774 -11.94187
 -11.93778 -11.92727 -11.91858 -11.88554 -11.85453 -11.64819 -11.42247 -10.72350
 -11.61373 -11.61374 -11.61383 -11.61415 -11.61414 -11.61276 -11.61298 -11.61018
 -11.61004 -11.60997 -11.61035 -11.61501 -11.61345 -11.62440 -11.50412 -10.80515
 -11.08972 -11.08974 -11.08971 -11.08966 -11.08966 -11.08947 -11.08968 -11.09223
 -11.09197 -11.09859 -11.10661 -11.16330 -11.19679 -11.35673 -11.29601 -10.59704
 -10.91134 -10.91134 -10.91135 -10.91133 -10.91136 -10.91121 -10.91144 -10.91515
 -10.91655 -10.92956 -10.94552 -11.04956 -11.11490 -11.35344 -11.31034 -10.61137
 -10.83823 -10.83824 -10.83823 -10.83827 -10.83823 -10.83791 -10.83786 -10.84046
 -10.84525 -10.86849 -10.89518 -11.05592 -11.15605 -11.46346 -11.43291 -10.73394
 -11.05203 -11.05201 -11.05203 -11.05170 -11.05203 -11.05576 -11.05567 -11.06288
 -11.07245 -11.13670 -11.20401 -11.52487 -11.69164 -12.04217 -12.00898 -11.31001
 -11.28177 -11.28176 -11.28177 -11.28173 -11.28177 -11.28281 -11.28408 -11.29418
 -11.30593 -11.38538 -11.46736 -11.82787 -11.99683 -12.31580 -12.27357 -11.57460
 -11.45331 -11.45330 -11.45331 -11.45318 -11.45331 -11.45571 -11.45714 -11.46910
 -11.48341 -11.57728 -11.67077 -12.04899 -12.20960 -12.49616 -12.44818 -11.74921
 -11.64801 -11.64802 -11.64801 -11.64805 -11.64801 -11.65037 -11.65340 -11.66695
 -11.68440 -11.79189 -11.89667 -12.28280 -12.43088 -12.68132 -12.62821 -11.92924
 -12.04590 -12.04587 -12.04590 -12.04542 -12.04579 -12.04970 -12.04971 -12.06591
 -12.08328 -12.19248 -12.29403 -12.65261 -12.77622 -12.98572 -12.92636 -12.22739
 -12.28615 -12.28616 -12.28615 -12.28636 -12.28665 -12.28794 -12.29015 -12.30440
 -12.32050 -12.42096 -12.51550 -12.84860 -12.96125 -13.15391 -13.09364 -12.39467
 -12.45720 -12.45723 -12.45720 -12.45778 -12.45860 -12.45879 -12.46025 -12.47306
 -12.48660 -12.57659 -12.66208 -12.97489 -13.08585 -13.27499 -13.21375 -12.51478
 -12.59151 -12.59152 -12.59151 -12.59187 -12.59236 -12.59246 -12.59377 -12.60654
 -12.61905 -12.70194 -12.78270 -13.08454 -13.19149 -13.37683 -13.31486 -12.61589
 -12.70232 -12.70233 -12.70232 -12.70236 -12.70234 -12.70282 -12.70452 -12.71702
 -12.72962 -12.80843 -12.88639 -13.18113 -13.28381 -13.46538 -13.40301 -12.70404
 -12.79649 -12.79650 -12.79649 -12.79640 -12.79625 -12.79724 -12.79934 -12.81053
 -12.82360 -12.90024 -12.97518 -13.26291 -13.36333 -13.54272 -13.48024 -12.78127
 -12.95146 -12.95146 -12.95146 -12.95163 -12.95156 -12.95294 -12.95513 -12.96421
 -12.97752 -13.05108 -13.12125 -13.39674 -13.49556 -13.67380 -13.61168 -12.91271
 -13.01717 -13.01715 -13.01717 -13.01761 -13.01754 -13.01869 -13.02058 -13.02955
 -13.04242 -13.11426 -13.18304 -13.45389 -13.55231 -13.73078 -13.66897 -12.97000
 -13.71678 -13.71678 -13.71678 -13.71681 -13.71678 -13.71734 -13.71859 -13.72622
 -13.73526 -13.79051 -13.84657 -14.08496 -14.18054 -14.36564 -14.30390 -13.60493
 -14.04955 -14.04955 -14.04955 -14.04958 -14.04955 -14.05012 -14.05137 -14.05899
 -14.06804 -14.12328 -14.17934 -14.41774 -14.51331 -14.69842 -14.63667 -13.93770
 -14.26874 -14.26875 -14.26874 -14.26877 -14.26874 -14.26931 -14.27056 -14.27818
 -14.28723 -14.34247 -14.39854 -14.63693 -14.73250 -14.91761 -14.85586 -14.15689
 -14.50110 -14.50110 -14.50110 -14.50113 -14.50110 -14.50166 -14.50291 -14.51053
 -14.51958 -14.57482 -14.63089 -14.86928 -14.96485 -15.14996 -15.08822 -14.38925
 -15.21678 -15.21678 -15.21678 -15.21681 -15.21678 -15.21734 -15.21859 -15.22622
 -15.23526 -15.29051 -15.34657 -15.58496 -15.68054 -15.86564 -15.80390 -15.10493
 -15.54955 -15.54955 -15.54955 -15.54958 -15.54955 -15.55012 -15.55137 -15.55899
 -15.56804 -15.62328 -15.67934 -15.91774 -16.01331 -16.19842 -16.13667 -15.43770
 -15.76874 -15.76875 -15.76874 -15.76877 -15.76874 -15.76931 -15.77056 -15.77818
 -15.78723 -15.84247 -15.89854 -16.13693 -16.23250 -16.41761 -16.35586 -15.65689
 -16.00110 -16.00110 -16.00110 -16.00113 -16.00110 -16.00166 -16.00291 -16.01053
 -16.01958 -16.07482 -16.13089 -16.36928 -16.46485 -16.64996 -16.58822 -15.88925
---------------------/ IPRT= 1  / IGRD= 1  /--------/ Z1= 2   / DATE= 11/11/02
 -11.80767 -11.76485 -11.72431 -11.63756 -11.58006 -11.43977 -11.35400 -11.12189
 -10.98934 -10.60654 -10.41128  -9.85248  -9.55716  -8.76240  -8.41834  -7.72991
 -11.90047 -11.86747 -11.83741 -11.76681 -11.72261 -11.60953 -11.54134 -11.35340
 -11.24565 -10.93415 -10.77277 -10.30391 -10.05214  -9.35460  -9.02464  -8.39355
 -12.01959 -11.99631 -11.97999 -11.93059 -11.90195 -11.82202 -11.77648 -11.64442
 -11.56870 -11.34651 -11.22786 -10.87153 -10.67635 -10.11788  -9.84668  -9.22254
 -12.10238 -12.08516 -12.07499 -12.04094 -12.02143 -11.96168 -11.92965 -11.83370
 -11.77658 -11.61068 -11.51920 -11.23741 -11.07712 -10.60399 -10.36444  -9.75801
 -12.21080 -12.19874 -12.19171 -12.16803 -12.15381 -12.11203 -12.08931 -12.01816
 -11.97725 -11.85290 -11.78452 -11.56286 -11.43307 -11.03848 -10.82770 -10.26183
 -12.53420 -12.53130 -12.52906 -12.52096 -12.51556 -12.50233 -12.49409 -12.46846
 -12.45353 -12.40455 -12.37326 -12.26022 -12.18718 -11.96919 -11.86489 -11.59453
 -12.68732 -12.68435 -12.68302 -12.67960 -12.67699 -12.66806 -12.66451 -12.64939
 -12.64013 -12.60866 -12.58969 -12.51816 -12.47140 -12.33025 -12.26125 -12.08172
 -12.78473 -12.78162 -12.78193 -12.77867 -12.77732 -12.77047 -12.76773 -12.75691
 -12.74995 -12.72942 -12.71676 -12.66486 -12.63156 -12.52855 -12.47649 -12.34072
 -12.86170 -12.86149 -12.86330 -12.86251 -12.86020 -12.85888 -12.85852 -12.85278
 -12.84853 -12.83717 -12.82761 -12.79867 -12.77701 -12.70570 -12.66913 -12.57058
 -12.59706 -12.61841 -12.62850 -12.65654 -12.67149 -12.70857 -12.72395 -12.76523
 -12.78325 -12.82566 -12.84465 -12.88170 -12.89303 -12.90028 -12.89618 -12.87411
 -12.30880 -12.33754 -12.35049 -12.38888 -12.40894 -12.46366 -12.48804 -12.55117
 -12.58141 -12.65642 -12.69119 -12.77804 -12.81303 -12.87242 -12.89248 -12.92953
 -12.18749 -12.21754 -12.23082 -12.27100 -12.29279 -12.35079 -12.37787 -12.44638
 -12.48016 -12.56682 -12.60695 -12.71118 -12.75545 -12.83977 -12.87286 -12.94182
 -12.14387 -12.17446 -12.18820 -12.22906 -12.25157 -12.31155 -12.33987 -12.41170
 -12.44699 -12.53858 -12.58139 -12.69466 -12.74245 -12.83992 -12.87733 -12.96302
 -12.13542 -12.16673 -12.18086 -12.22213 -12.24487 -12.30613 -12.33476 -12.40877
 -12.44514 -12.53912 -12.58452 -12.70275 -12.75355 -12.85764 -12.89894 -12.99392
 -12.14428 -12.17624 -12.19059 -12.23197 -12.25474 -12.31678 -12.34557 -12.42068
 -12.45782 -12.55343 -12.60060 -12.72184 -12.77510 -12.88328 -12.92757 -13.02835
 -12.18472 -12.21718 -12.23153 -12.27253 -12.29513 -12.35765 -12.38726 -12.46254
 -12.50029 -12.59862 -12.64638 -12.77111 -12.82684 -12.94138 -12.98760 -13.09572
 -12.20986 -12.24226 -12.25662 -12.29739 -12.31984 -12.38226 -12.41218 -12.48746
 -12.52522 -12.62450 -12.67211 -12.79771 -12.85405 -12.97088 -13.01735 -13.12791
 -12.65559 -12.68712 -12.70033 -12.73856 -12.75916 -12.81950 -12.84964 -12.92375
 -12.95901 -13.05666 -13.10293 -13.22616 -13.28470 -13.40895 -13.45767 -13.57465
 -12.93504 -12.96491 -12.97957 -13.01683 -13.03713 -13.09586 -13.12497 -13.19868
 -13.23481 -13.33114 -13.37776 -13.50146 -13.55998 -13.68790 -13.73571 -13.85262
 -13.13426 -13.16194 -13.17691 -13.21288 -13.23301 -13.29107 -13.32049 -13.39319
 -13.42924 -13.52609 -13.57298 -13.69656 -13.75705 -13.88556 -13.93525 -14.04733
 -13.34524 -13.37419 -13.38881 -13.42491 -13.44343 -13.50064 -13.53010 -13.60222
 -13.63857 -13.73266 -13.77909 -13.90328 -13.96153 -14.09336 -14.14219 -14.25168
 -14.06065 -14.08963 -14.10425 -14.14036 -14.15886 -14.21605 -14.24551 -14.31762
 -14.35398 -14.44802 -14.49444 -14.61865 -14.67685 -14.80873 -14.85754 -14.96701
 -14.39342 -14.42241 -14.43703 -14.47313 -14.49163 -14.54883 -14.57829 -14.65039
 -14.68676 -14.78080 -14.82721 -14.95142 -15.00963 -15.14151 -15.19031 -15.29979
 -14.61262 -14.64160 -14.65622 -14.69232 -14.71082 -14.76802 -14.79748 -14.86958
 -14.90595 -14.99999 -15.04641 -15.17061 -15.22882 -15.36070 -15.40950 -15.51898
 -14.84497 -14.87395 -14.88857 -14.92467 -14.94317 -15.00037 -15.02983 -15.10194
 -15.13830 -15.23234 -15.27876 -15.40297 -15.46117 -15.59305 -15.64186 -15.75133
---------------------/ IPRT= 1  / IGRD= 2  /--------/ Z1= 2   / DATE= 11/11/02
 -11.34139 -11.29784 -11.26890 -11.17938 -11.12925 -10.98314 -10.90586 -10.66360
 -10.53068 -10.13895  -9.93880  -9.38730  -9.11573  -8.43037  -8.11628  -7.33632
 -11.48889 -11.45274 -11.43165 -11.35155 -11.30976 -11.18558 -11.11955 -10.91359
 -10.79882 -10.51441 -10.34791  -9.88821  -9.66017  -9.07413  -8.79538  -8.08013
 -11.67666 -11.65395 -11.63880 -11.58580 -11.55796 -11.47407 -11.42849 -11.28662
 -11.20756 -10.98162 -10.86002 -10.51797 -10.34504  -9.88457  -9.65305  -9.01265
 -11.80146 -11.78226 -11.77242 -11.73431 -11.71383 -11.65379 -11.62039 -11.51492
 -11.45624 -11.28298 -11.18988 -10.92234 -10.78391 -10.40536 -10.20243  -9.61415
 -11.92964 -11.91365 -11.90753 -11.88147 -11.86755 -11.82450 -11.80029 -11.72465
 -11.68263 -11.55553 -11.48577 -11.28215 -11.17461 -10.86755 -10.69355 -10.16765
 -12.30961 -12.30626 -12.30411 -12.29628 -12.29220 -12.27924 -12.27163 -12.24617
 -12.23174 -12.18279 -12.15280 -12.05838 -12.01123 -11.89887 -11.83662 -11.62460
 -12.49289 -12.49082 -12.49006 -12.48585 -12.48334 -12.47671 -12.47181 -12.45894
 -12.45037 -12.42351 -12.40650 -12.35931 -12.33961 -12.29910 -12.27229 -12.16077
 -12.61114 -12.61089 -12.60978 -12.60731 -12.60643 -12.60154 -12.59866 -12.59123
 -12.58667 -12.56830 -12.55872 -12.53605 -12.52994 -12.52208 -12.51435 -12.45141
 -12.72034 -12.71989 -12.71828 -12.71755 -12.71739 -12.71675 -12.71651 -12.71274
 -12.71112 -12.70359 -12.70161 -12.69998 -12.70545 -12.72920 -12.73653 -12.71341
 -12.53299 -12.53989 -12.54421 -12.55827 -12.56615 -12.58910 -12.60043 -12.63589
 -12.65424 -12.70513 -12.73268 -12.82004 -12.86594 -12.97456 -13.01768 -13.07532
 -12.26262 -12.27215 -12.27772 -12.29636 -12.30752 -12.33986 -12.35693 -12.40974
 -12.43795 -12.51934 -12.56580 -12.70792 -12.78334 -12.96064 -13.03048 -13.14748
 -12.14578 -12.15618 -12.16176 -12.18117 -12.19259 -12.22705 -12.24531 -12.30114
 -12.33162 -12.42134 -12.47265 -12.63645 -12.72407 -12.93676 -13.02301 -13.17536
 -12.10535 -12.11585 -12.12132 -12.14097 -12.15279 -12.18822 -12.20691 -12.26429
 -12.29592 -12.39008 -12.44307 -12.61549 -12.70905 -12.94205 -13.03592 -13.20736
 -12.09974 -12.11039 -12.11590 -12.13577 -12.14781 -12.18328 -12.20224 -12.26063
 -12.29315 -12.38953 -12.44374 -12.62028 -12.71767 -12.96120 -13.06074 -13.24409
 -12.11096 -12.12163 -12.12720 -12.14724 -12.15935 -12.19467 -12.21380 -12.27269
 -12.30580 -12.40330 -12.45840 -12.63726 -12.73701 -12.98696 -13.09083 -13.28234
 -12.15450 -12.16470 -12.17026 -12.19031 -12.20236 -12.23781 -12.25704 -12.31586
 -12.34929 -12.44765 -12.50342 -12.68455 -12.78599 -13.04555 -13.15451 -13.35661
 -12.18063 -12.19064 -12.19618 -12.21611 -12.22809 -12.26359 -12.28276 -12.34151
 -12.37488 -12.47321 -12.52903 -12.71048 -12.81227 -13.07532 -13.18596 -13.39189
 -12.63432 -12.64479 -12.64966 -12.66671 -12.67649 -12.71040 -12.72950 -12.78463
 -12.81526 -12.90827 -12.96043 -13.13150 -13.23098 -13.50694 -13.62976 -13.86772
 -12.92242 -12.92926 -12.93659 -12.95028 -12.96263 -12.99450 -13.01259 -13.06695
 -13.09727 -13.18948 -13.24050 -13.40608 -13.50427 -13.78059 -13.90471 -14.15042
 -13.12313 -13.13229 -13.13679 -13.15332 -13.16301 -13.19570 -13.21329 -13.26641
 -13.29639 -13.38792 -13.43940 -13.60176 -13.69848 -13.97390 -14.09975 -14.34945
 -13.34074 -13.34959 -13.35426 -13.36973 -13.37900 -13.41033 -13.42752 -13.48074
 -13.51040 -13.59909 -13.64887 -13.80889 -13.90362 -14.17513 -14.30074 -14.55589
 -14.05626 -14.06509 -14.06978 -14.08521 -14.09450 -14.12580 -14.14298 -14.19621
 -14.22587 -14.31451 -14.36426 -14.52427 -14.61897 -14.89042 -15.01601 -15.27124
 -14.38903 -14.39786 -14.40255 -14.41798 -14.42727 -14.45857 -14.47576 -14.52898
 -14.55864 -14.64729 -14.69704 -14.85704 -14.95174 -15.22319 -15.34879 -15.60401
 -14.60822 -14.61705 -14.62175 -14.63717 -14.64646 -14.67776 -14.69495 -14.74818
 -14.77783 -14.86648 -14.91623 -15.07623 -15.17093 -15.44238 -15.56798 -15.82320
 -14.84058 -14.84941 -14.85410 -14.86953 -14.87881 -14.91012 -14.92730 -14.98053
 -15.01019 -15.09883 -15.14858 -15.30858 -15.40329 -15.67474 -15.80033 -16.05555
---------------------/ IPRT= 1  / IGRD= 1  /--------/ Z1= 3   / DATE= 11/11/02
 -10.75418 -10.71315 -10.69192 -10.64042 -10.60638 -10.49137 -10.42178 -10.22237
 -10.11974  -9.80860  -9.63684  -9.13260  -8.87156  -8.15247  -7.80211  -6.94326
 -10.88280 -10.84792 -10.82942 -10.78267 -10.75319 -10.65380 -10.59530 -10.42489
 -10.33598 -10.06697  -9.91746  -9.47993  -9.25269  -8.62498  -8.31574  -7.53806
 -11.04472 -11.01756 -11.00252 -10.96206 -10.93839 -10.85877 -10.81415 -10.67990
 -10.60833 -10.39254 -10.27110  -9.91759  -9.73300  -9.22009  -8.96253  -8.28723
 -11.15039 -11.12793 -11.11556 -11.08175 -11.06247 -10.99666 -10.96022 -10.84686
 -10.78715 -10.60744 -10.50479 -10.20666 -10.05053  -9.61061  -9.38612  -8.77902
 -11.26194 -11.24475 -11.23534 -11.20901 -11.19396 -11.14319 -11.11392 -11.02500
 -10.97794 -10.83423 -10.75252 -10.51314 -10.38675 -10.02544  -9.83643  -9.30093
 -11.60438 -11.59862 -11.59535 -11.58791 -11.58297 -11.56407 -11.55349 -11.52303
 -11.50556 -11.45088 -11.41970 -11.32408 -11.27234 -11.11537 -11.02422 -10.72602
 -11.76335 -11.76032 -11.75863 -11.75217 -11.74911 -11.73904 -11.73333 -11.71441
 -11.70355 -11.67072 -11.65110 -11.59345 -11.56149 -11.45980 -11.40038 -11.20462
 -11.86764 -11.86695 -11.86586 -11.86047 -11.85837 -11.85052 -11.84637 -11.83329
 -11.82595 -11.80187 -11.78816 -11.74643 -11.72337 -11.65131 -11.60729 -11.46373
 -11.98017 -11.97919 -11.97837 -11.97578 -11.97457 -11.96937 -11.96636 -11.95752
 -11.95282 -11.93509 -11.92465 -11.89780 -11.88166 -11.82878 -11.79910 -11.69870
 -12.20599 -12.20579 -12.20548 -12.20423 -12.20340 -12.20141 -12.20029 -12.19576
 -12.19332 -12.18632 -12.18210 -12.16809 -12.16011 -12.13593 -12.12150 -12.07359
 -12.34297 -12.34238 -12.34195 -12.34189 -12.34126 -12.34006 -12.33962 -12.33675
 -12.33520 -12.33092 -12.32810 -12.31974 -12.31484 -12.29921 -12.29040 -12.26147
 -12.44284 -12.44227 -12.44186 -12.44158 -12.44110 -12.44044 -12.44012 -12.43855
 -12.43752 -12.43445 -12.43241 -12.42608 -12.42305 -12.41254 -12.40636 -12.38630
 -12.52168 -12.52193 -12.52195 -12.52044 -12.51990 -12.52005 -12.51948 -12.51850
 -12.51790 -12.51553 -12.51398 -12.50887 -12.50707 -12.49984 -12.49486 -12.47997
 -12.58746 -12.58792 -12.58808 -12.58665 -12.58623 -12.58668 -12.58586 -12.58470
 -12.58458 -12.58237 -12.58133 -12.57778 -12.57635 -12.57083 -12.56687 -12.55550
 -12.64402 -12.64421 -12.64428 -12.64376 -12.64357 -12.64391 -12.64301 -12.64148
 -12.64175 -12.63959 -12.63896 -12.63689 -12.63552 -12.63074 -12.62776 -12.61900
 -12.73746 -12.73735 -12.73731 -12.73760 -12.73762 -12.73771 -12.73717 -12.73606
 -12.73638 -12.73523 -12.73467 -12.73341 -12.73287 -12.72880 -12.72720 -12.72206
 -12.77727 -12.77719 -12.77716 -12.77737 -12.77740 -12.77743 -12.77715 -12.77657
 -12.77672 -12.77625 -12.77548 -12.77391 -12.77393 -12.77025 -12.76908 -12.76526
 -13.22497 -13.22497 -13.22498 -13.22496 -13.22497 -13.22493 -13.22511 -13.22531
 -13.22558 -13.22578 -13.22579 -13.22691 -13.22714 -13.22720 -13.22791 -13.22920
 -13.45297 -13.45297 -13.45297 -13.45297 -13.45297 -13.45297 -13.45295 -13.45295
 -13.45291 -13.45410 -13.45449 -13.45419 -13.45463 -13.45643 -13.45732 -13.45885
 -13.61038 -13.61038 -13.61038 -13.61038 -13.61038 -13.61040 -13.61039 -13.61043
 -13.61034 -13.61075 -13.61073 -13.61213 -13.61252 -13.61403 -13.61529 -13.61761
 -13.78404 -13.78403 -13.78403 -13.78404 -13.78400 -13.78394 -13.78395 -13.78394
 -13.78395 -13.78372 -13.78359 -13.78395 -13.78517 -13.78681 -13.78825 -13.79000
 -14.37464 -14.37464 -14.37464 -14.37464 -14.37464 -14.37463 -14.37465 -14.37457
 -14.37488 -14.37533 -14.37550 -14.37660 -14.37696 -14.37844 -14.37963 -14.38240
 -14.70742 -14.70741 -14.70741 -14.70741 -14.70741 -14.70741 -14.70743 -14.70735
 -14.70765 -14.70810 -14.70827 -14.70937 -14.70973 -14.71122 -14.71240 -14.71518
 -14.92661 -14.92660 -14.92660 -14.92660 -14.92660 -14.92660 -14.92662 -14.92654
 -14.92684 -14.92730 -14.92746 -14.92857 -14.92893 -14.93041 -14.93159 -14.93437
 -15.15896 -15.15895 -15.15896 -15.15896 -15.15896 -15.15895 -15.15897 -15.15889
 -15.15919 -15.15965 -15.15982 -15.16092 -15.16128 -15.16276 -15.16395 -15.16672
C-------------------------------------------------------------------------------
C
C     RATE COEFFICIENTS IN UNITS OF CM**3 S-1 
C     --------------------------------------- 
C
C     INPUT DATA
C         FOR YEAR: 96 AND WITH PREFIX:   
C         FOR li RECOMBINING ION CHARGE(S)  1 TO  3
C
C     CODE     : ADAS404
C     PRODUCER : Martin O'Mullane              
C     DATE     : 11/11/02
C
C-------------------------------------------------------------------------------
 
C---------------------------------------------------------------------------------
C ADAS ADF11 DATA - SCCS info: @(#)$Header: /home/adascvs/adas/adf11/acd96r/acd96r_li.dat,v 2.1 2004/07/07 00:02:24 whitefor Exp $ Date $Date: 2004/07/07 00:02:24 $
C---------------------------------------------------------------------------------
