   54   26   48    1   54     /                   /ABELS-VAN MAANEN 1985   ADF11
  -6.17398  -6.17398
  -6.12399  -6.12399  -6.12399  -6.12399  -6.12399  -6.12399  -6.12399  -6.12399
  -6.12399  -6.12399  -6.12399  -6.12399  -6.12399  -6.12399  -6.12399  -6.12399
  -6.12399  -6.12399  -6.12399  -6.12399  -6.12399  -6.12399  -6.12399  -6.12399
  -6.12399  -6.12399
  -6.07401  -6.07401  -6.07401  -6.07401  -6.07401  -6.07401  -6.07401  -6.07401
  -6.07401  -6.07401  -6.07401  -6.07401  -6.07401  -6.07401  -6.07401  -6.07401
  -6.07401  -6.07401  -6.07401  -6.07401  -6.07401  -6.07401  -6.07401  -6.07401
  -6.07401  -6.07401
  -6.02402  -6.02402  -6.02402  -6.02402  -6.02402  -6.02402  -6.02402  -6.02402
  -6.02402  -6.02402  -6.02402  -6.02402  -6.02402  -6.02402  -6.02402  -6.02402
  -6.02402  -6.02402  -6.02402  -6.02402  -6.02402  -6.02402  -6.02402  -6.02402
  -6.02402  -6.02402
  -5.97403  -5.97403  -5.97403  -5.97403  -5.97403  -5.97403  -5.97403  -5.97403
  -5.97403  -5.97403  -5.97403  -5.97403  -5.97403  -5.97403  -5.97403  -5.97403
  -5.97403  -5.97403  -5.97403  -5.97403  -5.97403  -5.97403  -5.97403  -5.97403
  -5.97403  -5.97403
  -5.92404  -5.92404  -5.92404  -5.92404  -5.92404  -5.92404  -5.92404  -5.92404
  -5.92404  -5.92404  -5.92404  -5.92404  -5.92404  -5.92404  -5.92404  -5.92404
  -5.92404  -5.92404  -5.92404  -5.92404  -5.92404  -5.92404  -5.92404  -5.92404
  -5.92404  -5.92404
  -5.87405  -5.87405  -5.87405  -5.87405  -5.87405  -5.87405  -5.87405  -5.87405
  -5.87405  -5.87405  -5.87405  -5.87405  -5.87405  -5.87405  -5.87405  -5.87405
  -5.87405  -5.87405  -5.87405  -5.87405  -5.87405  -5.87405  -5.87405  -5.87405
  -5.87405  -5.87405
  -5.82406  -5.82406  -5.82406  -5.82406  -5.82406  -5.82406  -5.82406  -5.82406
  -5.82406  -5.82406  -5.82406  -5.82406  -5.82406  -5.82406  -5.82406  -5.82406
  -5.82406  -5.82406  -5.82406  -5.82406  -5.82406  -5.82406  -5.82406  -5.82406
  -5.82406  -5.82406
  -5.77407  -5.77407  -5.77407  -5.77407  -5.77407  -5.77407  -5.77407  -5.77407
  -5.77407  -5.77407  -5.77407  -5.77407  -5.77407  -5.77407  -5.77407  -5.77407
  -5.77407  -5.77407  -5.77407  -5.77407  -5.77407  -5.77407  -5.77407  -5.77407
  -5.77407  -5.77407
  -5.72408  -5.72408  -5.72408  -5.72408  -5.72408  -5.72408  -5.72408  -5.72408
  -5.72408  -5.72408  -5.72408  -5.72408  -5.72408  -5.72408  -5.72408  -5.72408
  -5.72408  -5.72408  -5.72408  -5.72408  -5.72408  -5.72408  -5.72408  -5.72408
  -5.72408  -5.72408
  -5.67409  -5.67409  -5.67409  -5.67409  -5.67409  -5.67409  -5.67409  -5.67409
  -5.67409  -5.67409  -5.67409  -5.67409  -5.67409  -5.67409  -5.67409  -5.67409
  -5.67409  -5.67409  -5.67409  -5.67409  -5.67409  -5.67409  -5.67409  -5.67409
  -5.67409  -5.67409
  -5.62410  -5.62410  -5.62410  -5.62410  -5.62410  -5.62410  -5.62410  -5.62410
  -5.62410  -5.62410  -5.62410  -5.62410  -5.62410  -5.62410  -5.62410  -5.62410
  -5.62410  -5.62410  -5.62410  -5.62410  -5.62410  -5.62410  -5.62410  -5.62410
  -5.62410  -5.62410
  -5.57412  -5.57412  -5.57412  -5.57412  -5.57412  -5.57412  -5.57412  -5.57412
  -5.57412  -5.57412  -5.57412  -5.57412  -5.57412  -5.57412  -5.57412  -5.57412
  -5.57412  -5.57412  -5.57412  -5.57412  -5.57412  -5.57412  -5.57412  -5.57412
  -5.57412  -5.57412
  -5.52413  -5.52413  -5.52413  -5.52413  -5.52413  -5.52413  -5.52413  -5.52413
  -5.52413  -5.52413  -5.52413  -5.52413  -5.52413  -5.52413  -5.52413  -5.52413
  -5.52413  -5.52413  -5.52413  -5.52413  -5.52413  -5.52413  -5.52413  -5.52413
  -5.52413  -5.52413
  -5.47414  -5.47414  -5.47414  -5.47414  -5.47414  -5.47414  -5.47414  -5.47414
  -5.47414  -5.47414  -5.47414  -5.47414  -5.47414  -5.47414  -5.47414  -5.47414
  -5.47414  -5.47414  -5.47414  -5.47414  -5.47414  -5.47414  -5.47414  -5.47414
  -5.47414  -5.47414
  -5.42415  -5.42415  -5.42415  -5.42415  -5.42415  -5.42415  -5.42415  -5.42415
  -5.42415  -5.42415  -5.42415  -5.42415  -5.42415  -5.42415  -5.42415  -5.42415
  -5.42415  -5.42415  -5.42415  -5.42415  -5.42415  -5.42415  -5.42415  -5.42415
  -5.42415  -5.42415
 --------------------/ IPRT= 1  / IGRD= 1  / MH=2.01/ Z1=24   / DATE= 26.01.98
  -7.75386  -7.75386  -7.75386  -7.75386  -7.75386  -7.75386  -7.75386  -7.75386
  -7.75386  -7.75386  -7.75386  -7.75386  -7.75386  -7.75386  -7.75386  -7.75386
  -7.75386  -7.75386  -7.75386  -7.75386  -7.75386  -7.75386  -7.75386  -7.75386
  -7.75386  -7.75386
  -7.70387  -7.70387  -7.70387  -7.70387  -7.70387  -7.70387  -7.70387  -7.70387
  -7.70387  -7.70387  -7.70387  -7.70387  -7.70387  -7.70387  -7.70387  -7.70387
  -7.70387  -7.70387  -7.70387  -7.70387  -7.70387  -7.70387  -7.70387  -7.70387
  -7.70387  -7.70387
  -7.65388  -7.65388  -7.65388  -7.65388  -7.65388  -7.65388  -7.65388  -7.65388
  -7.65388  -7.65388  -7.65388  -7.65388  -7.65388  -7.65388  -7.65388  -7.65388
  -7.65388  -7.65388  -7.65388  -7.65388  -7.65388  -7.65388  -7.65388  -7.65388
  -7.65388  -7.65388
  -7.60389  -7.60389  -7.60389  -7.60389  -7.60389  -7.60389  -7.60389  -7.60389
  -7.60389  -7.60389  -7.60389  -7.60389  -7.60389  -7.60389  -7.60389  -7.60389
  -7.60389  -7.60389  -7.60389  -7.60389  -7.60389  -7.60389  -7.60389  -7.60389
  -7.60389  -7.60389
  -7.55390  -7.55390  -7.55390  -7.55390  -7.55390  -7.55390  -7.55390  -7.55390
  -7.55390  -7.55390  -7.55390  -7.55390  -7.55390  -7.55390  -7.55390  -7.55390
  -7.55390  -7.55390  -7.55390  -7.55390  -7.55390  -7.55390  -7.55390  -7.55390
  -7.55390  -7.55390
  -7.50391  -7.50391  -7.50391  -7.50391  -7.50391  -7.50391  -7.50391  -7.50391
  -7.50391  -7.50391  -7.50391  -7.50391  -7.50391  -7.50391  -7.50391  -7.50391
  -7.50391  -7.50391  -7.50391  -7.50391  -7.50391  -7.50391  -7.50391  -7.50391
  -7.50391  -7.50391
  -7.45392  -7.45392  -7.45392  -7.45392  -7.45392  -7.45392  -7.45392  -7.45392
  -7.45392  -7.45392  -7.45392  -7.45392  -7.45392  -7.45392  -7.45392  -7.45392
  -7.45392  -7.45392  -7.45392  -7.45392  -7.45392  -7.45392  -7.45392  -7.45392
  -7.45392  -7.45392
  -7.40393  -7.40393  -7.40393  -7.40393  -7.40393  -7.40393  -7.40393  -7.40393
  -7.40393  -7.40393  -7.40393  -7.40393  -7.40393  -7.40393  -7.40393  -7.40393
  -7.40393  -7.40393  -7.40393  -7.40393  -7.40393  -7.40393  -7.40393  -7.40393
  -7.40393  -7.40393
  -7.35394  -7.35394  -7.35394  -7.35394  -7.35394  -7.35394  -7.35394  -7.35394
  -7.35394  -7.35394  -7.35394  -7.35394  -7.35394  -7.35394  -7.35394  -7.35394
  -7.35394  -7.35394  -7.35394  -7.35394  -7.35394  -7.35394  -7.35394  -7.35394
  -7.35394  -7.35394
  -7.30395  -7.30395  -7.30395  -7.30395  -7.30395  -7.30395  -7.30395  -7.30395
  -7.30395  -7.30395  -7.30395  -7.30395  -7.30395  -7.30395  -7.30395  -7.30395
  -7.30395  -7.30395  -7.30395  -7.30395  -7.30395  -7.30395  -7.30395  -7.30395
  -7.30395  -7.30395
  -7.25397  -7.25397  -7.25397  -7.25397  -7.25397  -7.25397  -7.25397  -7.25397
  -7.25397  -7.25397  -7.25397  -7.25397  -7.25397  -7.25397  -7.25397  -7.25397
  -7.25397  -7.25397  -7.25397  -7.25397  -7.25397  -7.25397  -7.25397  -7.25397
  -7.25397  -7.25397
  -7.20398  -7.20398  -7.20398  -7.20398  -7.20398  -7.20398  -7.20398  -7.20398
  -7.20398  -7.20398  -7.20398  -7.20398  -7.20398  -7.20398  -7.20398  -7.20398
  -7.20398  -7.20398  -7.20398  -7.20398  -7.20398  -7.20398  -7.20398  -7.20398
  -7.20398  -7.20398
  -7.15399  -7.15399  -7.15399  -7.15399  -7.15399  -7.15399  -7.15399  -7.15399
  -7.15399  -7.15399  -7.15399  -7.15399  -7.15399  -7.15399  -7.15399  -7.15399
  -7.15399  -7.15399  -7.15399  -7.15399  -7.15399  -7.15399  -7.15399  -7.15399
  -7.15399  -7.15399
  -7.10400  -7.10400  -7.10400  -7.10400  -7.10400  -7.10400  -7.10400  -7.10400
  -7.10400  -7.10400  -7.10400  -7.10400  -7.10400  -7.10400  -7.10400  -7.10400
  -7.10400  -7.10400  -7.10400  -7.10400  -7.10400  -7.10400  -7.10400  -7.10400
  -7.10400  -7.10400
  -7.05401  -7.05401  -7.05401  -7.05401  -7.05401  -7.05401  -7.05401  -7.05401
  -7.05401  -7.05401  -7.05401  -7.05401  -7.05401  -7.05401  -7.05401  -7.05401
  -7.05401  -7.05401  -7.05401  -7.05401  -7.05401  -7.05401  -7.05401  -7.05401
  -7.05401  -7.05401
  -7.00402  -7.00402  -7.00402  -7.00402  -7.00402  -7.00402  -7.00402  -7.00402
  -7.00402  -7.00402  -7.00402  -7.00402  -7.00402  -7.00402  -7.00402  -7.00402
  -7.00402  -7.00402  -7.00402  -7.00402  -7.00402  -7.00402  -7.00402  -7.00402
  -7.00402  -7.00402
  -6.95403  -6.95403  -6.95403  -6.95403  -6.95403  -6.95403  -6.95403  -6.95403
  -6.95403  -6.95403  -6.95403  -6.95403  -6.95403  -6.95403  -6.95403  -6.95403
  -6.95403  -6.95403  -6.95403  -6.95403  -6.95403  -6.95403  -6.95403  -6.95403
  -6.95403  -6.95403
  -6.90404  -6.90404  -6.90404  -6.90404  -6.90404  -6.90404  -6.90404  -6.90404
  -6.90404  -6.90404  -6.90404  -6.90404  -6.90404  -6.90404  -6.90404  -6.90404
  -6.90404  -6.90404  -6.90404  -6.90404  -6.90404  -6.90404  -6.90404  -6.90404
  -6.90404  -6.90404
  -6.85405  -6.85405  -6.85405  -6.85405  -6.85405  -6.85405  -6.85405  -6.85405
  -6.85405  -6.85405  -6.85405  -6.85405  -6.85405  -6.85405  -6.85405  -6.85405
  -6.85405  -6.85405  -6.85405  -6.85405  -6.85405  -6.85405  -6.85405  -6.85405
  -6.85405  -6.85405
  -6.80406  -6.80406  -6.80406  -6.80406  -6.80406  -6.80406  -6.80406  -6.80406
  -6.80406  -6.80406  -6.80406  -6.80406  -6.80406  -6.80406  -6.80406  -6.80406
  -6.80406  -6.80406  -6.80406  -6.80406  -6.80406  -6.80406  -6.80406  -6.80406
  -6.80406  -6.80406
  -6.75408  -6.75408  -6.75408  -6.75408  -6.75408  -6.75408  -6.75408  -6.75408
  -6.75408  -6.75408  -6.75408  -6.75408  -6.75408  -6.75408  -6.75408  -6.75408
  -6.75408  -6.75408  -6.75408  -6.75408  -6.75408  -6.75408  -6.75408  -6.75408
  -6.75408  -6.75408
  -6.70409  -6.70409  -6.70409  -6.70409  -6.70409  -6.70409  -6.70409  -6.70409
  -6.70409  -6.70409  -6.70409  -6.70409  -6.70409  -6.70409  -6.70409  -6.70409
  -6.70409  -6.70409  -6.70409  -6.70409  -6.70409  -6.70409  -6.70409  -6.70409
  -6.70409  -6.70409
  -6.65410  -6.65410  -6.65410  -6.65410  -6.65410  -6.65410  -6.65410  -6.65410
  -6.65410  -6.65410  -6.65410  -6.65410  -6.65410  -6.65410  -6.65410  -6.65410
  -6.65410  -6.65410  -6.65410  -6.65410  -6.65410  -6.65410  -6.65410  -6.65410
  -6.65410  -6.65410
  -6.60411  -6.60411  -6.60411  -6.60411  -6.60411  -6.60411  -6.60411  -6.60411
  -6.60411  -6.60411  -6.60411  -6.60411  -6.60411  -6.60411  -6.60411  -6.60411
  -6.60411  -6.60411  -6.60411  -6.60411  -6.60411  -6.60411  -6.60411  -6.60411
  -6.60411  -6.60411
  -6.55412  -6.55412  -6.55412  -6.55412  -6.55412  -6.55412  -6.55412  -6.55412
  -6.55412  -6.55412  -6.55412  -6.55412  -6.55412  -6.55412  -6.55412  -6.55412
  -6.55412  -6.55412  -6.55412  -6.55412  -6.55412  -6.55412  -6.55412  -6.55412
  -6.55412  -6.55412
  -6.50413  -6.50413  -6.50413  -6.50413  -6.50413  -6.50413  -6.50413  -6.50413
  -6.50413  -6.50413  -6.50413  -6.50413  -6.50413  -6.50413  -6.50413  -6.50413
  -6.50413  -6.50413  -6.50413  -6.50413  -6.50413  -6.50413  -6.50413  -6.50413
  -6.50413  -6.50413
  -6.45414  -6.45414  -6.45414  -6.45414  -6.45414  -6.45414  -6.45414  -6.45414
  -6.45414  -6.45414  -6.45414  -6.45414  -6.45414  -6.45414  -6.45414  -6.45414
  -6.45414  -6.45414  -6.45414  -6.45414  -6.45414  -6.45414  -6.45414  -6.45414
  -6.45414  -6.45414
  -6.40415  -6.40415  -6.40415  -6.40415  -6.40415  -6.40415  -6.40415  -6.40415
  -6.40415  -6.40415  -6.40415  -6.40415  -6.40415  -6.40415  -6.40415  -6.40415
  -6.40415  -6.40415  -6.40415  -6.40415  -6.40415  -6.40415  -6.40415  -6.40415
  -6.40415  -6.40415
  -6.35416  -6.35416  -6.35416  -6.35416  -6.35416  -6.35416  -6.35416  -6.35416
  -6.35416  -6.35416  -6.35416  -6.35416  -6.35416  -6.35416  -6.35416  -6.35416
  -6.35416  -6.35416  -6.35416  -6.35416  -6.35416  -6.35416  -6.35416  -6.35416
  -6.35416  -6.35416
  -6.30417  -6.30417  -6.30417  -6.30417  -6.30417  -6.30417  -6.30417  -6.30417
  -6.30417  -6.30417  -6.30417  -6.30417  -6.30417  -6.30417  -6.30417  -6.30417
  -6.30417  -6.30417  -6.30417  -6.30417  -6.30417  -6.30417  -6.30417  -6.30417
  -6.30417  -6.30417
  -6.25418  -6.25418  -6.25418  -6.25418  -6.25418  -6.25418  -6.25418  -6.25418
  -6.25418  -6.25418  -6.25418  -6.25418  -6.25418  -6.25418  -6.25418  -6.25418
  -6.25418  -6.25418  -6.25418  -6.25418  -6.25418  -6.25418  -6.25418  -6.25418
  -6.25418  -6.25418
  -6.20420  -6.20420  -6.20420  -6.20420  -6.20420  -6.20420  -6.20420  -6.20420
  -6.20420  -6.20420  -6.20420  -6.20420  -6.20420  -6.20420  -6.20420  -6.20420
  -6.20420  -6.20420  -6.20420  -6.20420  -6.20420  -6.20420  -6.20420  -6.20420
  -6.20420  -6.20420
  -6.15421  -6.15421  -6.15421  -6.15421  -6.15421  -6.15421  -6.15421  -6.15421
  -6.15421  -6.15421  -6.15421  -6.15421  -6.15421  -6.15421  -6.15421  -6.15421
  -6.15421  -6.15421  -6.15421  -6.15421  -6.15421  -6.15421  -6.15421  -6.15421
  -6.15421  -6.15421
  -6.10422  -6.10422  -6.10422  -6.10422  -6.10422  -6.10422  -6.10422  -6.10422
  -6.10422  -6.10422  -6.10422  -6.10422  -6.10422  -6.10422  -6.10422  -6.10422
  -6.10422  -6.10422  -6.10422  -6.10422  -6.10422  -6.10422  -6.10422  -6.10422
  -6.10422  -6.10422
  -6.05423  -6.05423  -6.05423  -6.05423  -6.05423  -6.05423  -6.05423  -6.05423
  -6.05423  -6.05423  -6.05423  -6.05423  -6.05423  -6.05423  -6.05423  -6.05423
  -6.05423  -6.05423  -6.05423  -6.05423  -6.05423  -6.05423  -6.05423  -6.05423
  -6.05423  -6.05423
  -6.00424  -6.00424  -6.00424  -6.00424  -6.00424  -6.00424  -6.00424  -6.00424
  -6.00424  -6.00424  -6.00424  -6.00424  -6.00424  -6.00424  -6.00424  -6.00424
  -6.00424  -6.00424  -6.00424  -6.00424  -6.00424  -6.00424  -6.00424  -6.00424
  -6.00424  -6.00424
  -5.95425  -5.95425  -5.95425  -5.95425  -5.95425  -5.95425  -5.95425  -5.95425
  -5.95425  -5.95425  -5.95425  -5.95425  -5.95425  -5.95425  -5.95425  -5.95425
  -5.95425  -5.95425  -5.95425  -5.95425  -5.95425  -5.95425  -5.95425  -5.95425
  -5.95425  -5.95425
  -5.90426  -5.90426  -5.90426  -5.90426  -5.90426  -5.90426  -5.90426  -5.90426
  -5.90426  -5.90426  -5.90426  -5.90426  -5.90426  -5.90426  -5.90426  -5.90426
  -5.90426  -5.90426  -5.90426  -5.90426  -5.90426  -5.90426  -5.90426  -5.90426
  -5.90426  -5.90426
  -5.85427  -5.85427  -5.85427  -5.85427  -5.85427  -5.85427  -5.85427  -5.85427
  -5.85427  -5.85427  -5.85427  -5.85427  -5.85427  -5.85427  -5.85427  -5.85427
  -5.85427  -5.85427  -5.85427  -5.85427  -5.85427  -5.85427  -5.85427  -5.85427
  -5.85427  -5.85427
  -5.80428  -5.80428  -5.80428  -5.80428  -5.80428  -5.80428  -5.80428  -5.80428
  -5.80428  -5.80428  -5.80428  -5.80428  -5.80428  -5.80428  -5.80428  -5.80428
  -5.80428  -5.80428  -5.80428  -5.80428  -5.80428  -5.80428  -5.80428  -5.80428
  -5.80428  -5.80428
  -5.75429  -5.75429  -5.75429  -5.75429  -5.75429  -5.75429  -5.75429  -5.75429
  -5.75429  -5.75429  -5.75429  -5.75429  -5.75429  -5.75429  -5.75429  -5.75429
  -5.75429  -5.75429  -5.75429  -5.75429  -5.75429  -5.75429  -5.75429  -5.75429
  -5.75429  -5.75429
  -5.70431  -5.70431  -5.70431  -5.70431  -5.70431  -5.70431  -5.70431  -5.70431
  -5.70431  -5.70431  -5.70431  -5.70431  -5.70431  -5.70431  -5.70431  -5.70431
  -5.70431  -5.70431  -5.70431  -5.70431  -5.70431  -5.70431  -5.70431  -5.70431
  -5.70431  -5.70431
  -5.65432  -5.65432  -5.65432  -5.65432  -5.65432  -5.65432  -5.65432  -5.65432
  -5.65432  -5.65432  -5.65432  -5.65432  -5.65432  -5.65432  -5.65432  -5.65432
  -5.65432  -5.65432  -5.65432  -5.65432  -5.65432  -5.65432  -5.65432  -5.65432
  -5.65432  -5.65432
  -5.60433  -5.60433  -5.60433  -5.60433  -5.60433  -5.60433  -5.60433  -5.60433
  -5.60433  -5.60433  -5.60433  -5.60433  -5.60433  -5.60433  -5.60433  -5.60433
  -5.60433  -5.60433  -5.60433  -5.60433  -5.60433  -5.60433  -5.60433  -5.60433
  -5.60433  -5.60433
  -5.55434  -5.55434  -5.55434  -5.55434  -5.55434  -5.55434  -5.55434  -5.55434
  -5.55434  -5.55434  -5.55434  -5.55434  -5.55434  -5.55434  -5.55434  -5.55434
  -5.55434  -5.55434  -5.55434  -5.55434  -5.55434  -5.55434  -5.55434  -5.55434
  -5.55434  -5.55434
  -5.50435  -5.50435  -5.50435  -5.50435  -5.50435  -5.50435  -5.50435  -5.50435
  -5.50435  -5.50435  -5.50435  -5.50435  -5.50435  -5.50435  -5.50435  -5.50435
  -5.50435  -5.50435  -5.50435  -5.50435  -5.50435  -5.50435  -5.50435  -5.50435
  -5.50435  -5.50435
  -5.45436  -5.45436  -5.45436  -5.45436  -5.45436  -5.45436  -5.45436  -5.45436
  -5.45436  -5.45436  -5.45436  -5.45436  -5.45436  -5.45436  -5.45436  -5.45436
  -5.45436  -5.45436  -5.45436  -5.45436  -5.45436  -5.45436  -5.45436  -5.45436
  -5.45436  -5.45436
  -5.40437  -5.40437  -5.40437  -5.40437  -5.40437  -5.40437  -5.40437  -5.40437
  -5.40437  -5.40437  -5.40437  -5.40437  -5.40437  -5.40437  -5.40437  -5.40437
  -5.40437  -5.40437  -5.40437  -5.40437  -5.40437  -5.40437  -5.40437  -5.40437
  -5.40437  -5.40437
 --------------------/ IPRT= 1  / IGRD= 1  / MH=2.01/ Z1=25   / DATE= 26.01.98
  -7.73489  -7.73489  -7.73489  -7.73489  -7.73489  -7.73489  -7.73489  -7.73489
  -7.73489  -7.73489  -7.73489  -7.73489  -7.73489  -7.73489  -7.73489  -7.73489
  -7.73489  -7.73489  -7.73489  -7.73489  -7.73489  -7.73489  -7.73489  -7.73489
  -7.73489  -7.73489
  -7.68490  -7.68490  -7.68490  -7.68490  -7.68490  -7.68490  -7.68490  -7.68490
  -7.68490  -7.68490  -7.68490  -7.68490  -7.68490  -7.68490  -7.68490  -7.68490
  -7.68490  -7.68490  -7.68490  -7.68490  -7.68490  -7.68490  -7.68490  -7.68490
  -7.68490  -7.68490
  -7.63491  -7.63491  -7.63491  -7.63491  -7.63491  -7.63491  -7.63491  -7.63491
  -7.63491  -7.63491  -7.63491  -7.63491  -7.63491  -7.63491  -7.63491  -7.63491
  -7.63491  -7.63491  -7.63491  -7.63491  -7.63491  -7.63491  -7.63491  -7.63491
  -7.63491  -7.63491
  -7.58492  -7.58492  -7.58492  -7.58492  -7.58492  -7.58492  -7.58492  -7.58492
  -7.58492  -7.58492  -7.58492  -7.58492  -7.58492  -7.58492  -7.58492  -7.58492
  -7.58492  -7.58492  -7.58492  -7.58492  -7.58492  -7.58492  -7.58492  -7.58492
  -7.58492  -7.58492
  -7.53493  -7.53493  -7.53493  -7.53493  -7.53493  -7.53493  -7.53493  -7.53493
  -7.53493  -7.53493  -7.53493  -7.53493  -7.53493  -7.53493  -7.53493  -7.53493
  -7.53493  -7.53493  -7.53493  -7.53493  -7.53493  -7.53493  -7.53493  -7.53493
  -7.53493  -7.53493
  -7.48494  -7.48494  -7.48494  -7.48494  -7.48494  -7.48494  -7.48494  -7.48494
  -7.48494  -7.48494  -7.48494  -7.48494  -7.48494  -7.48494  -7.48494  -7.48494
  -7.48494  -7.48494  -7.48494  -7.48494  -7.48494  -7.48494  -7.48494  -7.48494
  -7.48494  -7.48494
  -7.43495  -7.43495  -7.43495  -7.43495  -7.43495  -7.43495  -7.43495  -7.43495
  -7.43495  -7.43495  -7.43495  -7.43495  -7.43495  -7.43495  -7.43495  -7.43495
  -7.43495  -7.43495  -7.43495  -7.43495  -7.43495  -7.43495  -7.43495  -7.43495
  -7.43495  -7.43495
  -7.38496  -7.38496  -7.38496  -7.38496  -7.38496  -7.38496  -7.38496  -7.38496
  -7.38496  -7.38496  -7.38496  -7.38496  -7.38496  -7.38496  -7.38496  -7.38496
  -7.38496  -7.38496  -7.38496  -7.38496  -7.38496  -7.38496  -7.38496  -7.38496
  -7.38496  -7.38496
  -7.33497  -7.33497  -7.33497  -7.33497  -7.33497  -7.33497  -7.33497  -7.33497
  -7.33497  -7.33497  -7.33497  -7.33497  -7.33497  -7.33497  -7.33497  -7.33497
  -7.33497  -7.33497  -7.33497  -7.33497  -7.33497  -7.33497  -7.33497  -7.33497
  -7.33497  -7.33497
  -7.28498  -7.28498  -7.28498  -7.28498  -7.28498  -7.28498  -7.28498  -7.28498
  -7.28498  -7.28498  -7.28498  -7.28498  -7.28498  -7.28498  -7.28498  -7.28498
  -7.28498  -7.28498  -7.28498  -7.28498  -7.28498  -7.28498  -7.28498  -7.28498
  -7.28498  -7.28498
  -7.23500  -7.23500  -7.23500  -7.23500  -7.23500  -7.23500  -7.23500  -7.23500
  -7.23500  -7.23500  -7.23500  -7.23500  -7.23500  -7.23500  -7.23500  -7.23500
  -7.23500  -7.23500  -7.23500  -7.23500  -7.23500  -7.23500  -7.23500  -7.23500
  -7.23500  -7.23500
  -7.18501  -7.18501  -7.18501  -7.18501  -7.18501  -7.18501  -7.18501  -7.18501
  -7.18501  -7.18501  -7.18501  -7.18501  -7.18501  -7.18501  -7.18501  -7.18501
  -7.18501  -7.18501  -7.18501  -7.18501  -7.18501  -7.18501  -7.18501  -7.18501
  -7.18501  -7.18501
  -7.13502  -7.13502  -7.13502  -7.13502  -7.13502  -7.13502  -7.13502  -7.13502
  -7.13502  -7.13502  -7.13502  -7.13502  -7.13502  -7.13502  -7.13502  -7.13502
  -7.13502  -7.13502  -7.13502  -7.13502  -7.13502  -7.13502  -7.13502  -7.13502
  -7.13502  -7.13502
  -7.08503  -7.08503  -7.08503  -7.08503  -7.08503  -7.08503  -7.08503  -7.08503
  -7.08503  -7.08503  -7.08503  -7.08503  -7.08503  -7.08503  -7.08503  -7.08503
  -7.08503  -7.08503  -7.08503  -7.08503  -7.08503  -7.08503  -7.08503  -7.08503
  -7.08503  -7.08503
  -7.03504  -7.03504  -7.03504  -7.03504  -7.03504  -7.03504  -7.03504  -7.03504
  -7.03504  -7.03504  -7.03504  -7.03504  -7.03504  -7.03504  -7.03504  -7.03504
  -7.03504  -7.03504  -7.03504  -7.03504  -7.03504  -7.03504  -7.03504  -7.03504
  -7.03504  -7.03504
  -6.98505  -6.98505  -6.98505  -6.98505  -6.98505  -6.98505  -6.98505  -6.98505
  -6.98505  -6.98505  -6.98505  -6.98505  -6.98505  -6.98505  -6.98505  -6.98505
  -6.98505  -6.98505  -6.98505  -6.98505  -6.98505  -6.98505  -6.98505  -6.98505
  -6.98505  -6.98505
  -6.93506  -6.93506  -6.93506  -6.93506  -6.93506  -6.93506  -6.93506  -6.93506
  -6.93506  -6.93506  -6.93506  -6.93506  -6.93506  -6.93506  -6.93506  -6.93506
  -6.93506  -6.93506  -6.93506  -6.93506  -6.93506  -6.93506  -6.93506  -6.93506
  -6.93506  -6.93506
  -6.88507  -6.88507  -6.88507  -6.88507  -6.88507  -6.88507  -6.88507  -6.88507
  -6.88507  -6.88507  -6.88507  -6.88507  -6.88507  -6.88507  -6.88507  -6.88507
  -6.88507  -6.88507  -6.88507  -6.88507  -6.88507  -6.88507  -6.88507  -6.88507
  -6.88507  -6.88507
  -6.83508  -6.83508  -6.83508  -6.83508  -6.83508  -6.83508  -6.83508  -6.83508
  -6.83508  -6.83508  -6.83508  -6.83508  -6.83508  -6.83508  -6.83508  -6.83508
  -6.83508  -6.83508  -6.83508  -6.83508  -6.83508  -6.83508  -6.83508  -6.83508
  -6.83508  -6.83508
  -6.78509  -6.78509  -6.78509  -6.78509  -6.78509  -6.78509  -6.78509  -6.78509
  -6.78509  -6.78509  -6.78509  -6.78509  -6.78509  -6.78509  -6.78509  -6.78509
  -6.78509  -6.78509  -6.78509  -6.78509  -6.78509  -6.78509  -6.78509  -6.78509
  -6.78509  -6.78509
  -6.73511  -6.73511  -6.73511  -6.73511  -6.73511  -6.73511  -6.73511  -6.73511
  -6.73511  -6.73511  -6.73511  -6.73511  -6.73511  -6.73511  -6.73511  -6.73511
  -6.73511  -6.73511  -6.73511  -6.73511  -6.73511  -6.73511  -6.73511  -6.73511
  -6.73511  -6.73511
  -6.68512  -6.68512  -6.68512  -6.68512  -6.68512  -6.68512  -6.68512  -6.68512
  -6.68512  -6.68512  -6.68512  -6.68512  -6.68512  -6.68512  -6.68512  -6.68512
  -6.68512  -6.68512  -6.68512  -6.68512  -6.68512  -6.68512  -6.68512  -6.68512
  -6.68512  -6.68512
  -6.63513  -6.63513  -6.63513  -6.63513  -6.63513  -6.63513  -6.63513  -6.63513
  -6.63513  -6.63513  -6.63513  -6.63513  -6.63513  -6.63513  -6.63513  -6.63513
  -6.63513  -6.63513  -6.63513  -6.63513  -6.63513  -6.63513  -6.63513  -6.63513
  -6.63513  -6.63513
  -6.58514  -6.58514  -6.58514  -6.58514  -6.58514  -6.58514  -6.58514  -6.58514
