    3   16   25    1    3     /LITHIUM            /GCR PROJECT      
 -24.62732 -24.65366 -24.69168 -24.95872 -25.14710 -25.89087 -26.03377 -25.33480
 -24.59099 -24.59099 -24.59099 -24.59098 -24.59099 -24.59093 -24.59097 -24.59296
 -24.59552 -24.62262 -24.66176 -24.94151 -25.13803 -25.89140 -26.03640 -25.33743
 -24.59972 -24.59972 -24.59972 -24.59973 -24.59972 -24.59977 -24.59979 -24.60073
 -24.60314 -24.62638 -24.66192 -24.93856 -25.13477 -25.88864 -26.03389 -25.33492
 -24.61219 -24.61219 -24.61219 -24.61219 -24.61219 -24.61211 -24.61227 -24.61450
 -24.61593 -24.63402 -24.66548 -24.93039 -25.12516 -25.87789 -26.02323 -25.32426
 -24.62513 -24.62513 -24.62513 -24.62511 -24.62513 -24.62483 -24.62491 -24.62739
 -24.62803 -24.64448 -24.67360 -24.93144 -25.12370 -25.87517 -26.02003 -25.32106
 -24.63787 -24.63787 -24.63787 -24.63786 -24.63787 -24.63764 -24.63785 -24.63959
 -24.63979 -24.65605 -24.68370 -24.93690 -25.12658 -25.87660 -26.02087 -25.32190
 -24.65011 -24.65012 -24.65011 -24.65013 -24.65011 -24.65035 -24.65107 -24.65169
 -24.65177 -24.66741 -24.69372 -24.94184 -25.12945 -25.87769 -26.02158 -25.32261
 -24.67121 -24.67121 -24.67121 -24.67125 -24.67121 -24.67203 -24.67321 -24.67287
 -24.67336 -24.68626 -24.71059 -24.94784 -25.13211 -25.87633 -26.01975 -25.32078
 -24.68034 -24.68035 -24.68034 -24.68038 -24.68034 -24.68103 -24.68192 -24.68196
 -24.68280 -24.69400 -24.71770 -24.94974 -25.13245 -25.87463 -26.01788 -25.31891
 -24.88480 -24.88480 -24.88480 -24.88480 -24.88480 -24.88480 -24.88480 -24.88473
 -24.88480 -24.89194 -24.90666 -25.09202 -25.25563 -25.97630 -26.11699 -25.41802
 -25.21758 -25.21758 -25.21758 -25.21758 -25.21758 -25.21757 -25.21758 -25.21750
 -25.21758 -25.22471 -25.23943 -25.42480 -25.58840 -26.30908 -26.44976 -25.75079
 -25.43677 -25.43677 -25.43677 -25.43677 -25.43677 -25.43676 -25.43677 -25.43669
 -25.43677 -25.44390 -25.45862 -25.64399 -25.80760 -26.52827 -26.66895 -25.96998
 -25.66912 -25.66912 -25.66912 -25.66912 -25.66912 -25.66912 -25.66912 -25.66904
 -25.66912 -25.67625 -25.69098 -25.87634 -26.03995 -26.76062 -26.90130 -26.20233
 -26.38480 -26.38480 -26.38480 -26.38480 -26.38480 -26.38480 -26.38480 -26.38473
 -26.38480 -26.39194 -26.40666 -26.59202 -26.75563 -27.47630 -27.61699 -26.91802
 -26.71758 -26.71758 -26.71758 -26.71758 -26.71758 -26.71757 -26.71758 -26.71750
 -26.71758 -26.72471 -26.73943 -26.92480 -27.08840 -27.80908 -27.94976 -27.25079
 -26.93677 -26.93677 -26.93677 -26.93677 -26.93677 -26.93676 -26.93677 -26.93669
 -26.93677 -26.94390 -26.95862 -27.14399 -27.30760 -28.02827 -28.16895 -27.46998
 -27.16912 -27.16912 -27.16912 -27.16912 -27.16912 -27.16912 -27.16912 -27.16904
 -27.16912 -27.17625 -27.19098 -27.37634 -27.53995 -28.26062 -28.40130 -27.70233
---------------------/ IGRD= 1  / IPRT= 0  /--------/ Z1= 2   / DATE= 11/11/02
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -66.82327 -64.70765 -64.43511 -64.24316 -64.23515 -64.27750
 -64.33011 -63.00748 -63.02176 -63.06025 -63.06351 -63.06187 -63.06457 -63.09203
 -53.28770 -53.06756 -52.09624 -51.90177 -51.87672 -51.85907 -51.85833 -51.86214
 -51.86665 -51.74430 -51.74414 -51.74063 -51.73595 -51.72836 -51.72892 -51.74777
 -34.23013 -34.24704 -34.32166 -34.33660 -34.33853 -34.33989 -34.33995 -34.33970
 -34.33951 -34.34752 -34.34579 -34.34007 -34.33448 -34.32486 -34.32419 -34.33612
 -30.83938 -30.83848 -30.83453 -30.83374 -30.83364 -30.83354 -30.83352 -30.83322
 -30.83193 -30.83135 -30.83143 -30.82614 -30.82393 -30.81893 -30.82136 -30.83909
 -29.33513 -29.33503 -29.33457 -29.33448 -29.33447 -29.33447 -29.33447 -29.33454
 -29.33466 -29.33336 -29.33347 -29.33064 -29.32878 -29.32956 -29.33417 -29.36182
 -28.20968 -28.20952 -28.20918 -28.20911 -28.20910 -28.20909 -28.20909 -28.20911
 -28.20916 -28.20897 -28.20897 -28.20868 -28.20842 -28.21444 -28.22185 -28.25691
 -26.88426 -26.88458 -26.88445 -26.88441 -26.88441 -26.88440 -26.88440 -26.88439
 -26.88439 -26.88467 -26.88453 -26.88708 -26.88913 -26.90285 -26.91469 -26.95891
 -26.43165 -26.43173 -26.43175 -26.43175 -26.43175 -26.43175 -26.43175 -26.43174
 -26.43170 -26.43167 -26.43198 -26.43478 -26.43713 -26.45271 -26.46535 -26.51275
 -26.20155 -26.20096 -26.20096 -26.20098 -26.20098 -26.20098 -26.20098 -26.20103
 -26.20118 -26.20135 -26.20191 -26.20442 -26.20726 -26.22253 -26.23584 -26.28460
 -26.06258 -26.06125 -26.06128 -26.06131 -26.06132 -26.06132 -26.06133 -26.06141
 -26.06173 -26.06185 -26.06217 -26.06489 -26.06776 -26.08296 -26.09614 -26.14538
 -25.96824 -25.96754 -25.96756 -25.96758 -25.96758 -25.96758 -25.96759 -25.96762
 -25.96779 -25.96772 -25.96773 -25.97172 -25.97386 -25.98926 -26.00108 -26.05066
 -25.90028 -25.90033 -25.90033 -25.90033 -25.90033 -25.90032 -25.90032 -25.90031
 -25.90029 -25.90015 -25.89998 -25.90439 -25.90615 -25.92171 -25.93238 -25.98217
 -25.81038 -25.81041 -25.81041 -25.81040 -25.81040 -25.81040 -25.81040 -25.81038
 -25.81033 -25.81039 -25.81033 -25.81212 -25.81478 -25.83031 -25.84093 -25.89058
 -25.77899 -25.77890 -25.77889 -25.77889 -25.77889 -25.77889 -25.77889 -25.77889
 -25.77888 -25.77894 -25.77895 -25.77966 -25.78263 -25.79814 -25.80902 -25.85834
 -25.59733 -25.59616 -25.59619 -25.59621 -25.59621 -25.59621 -25.59621 -25.59617
 -25.59614 -25.59718 -25.59717 -25.59728 -25.59950 -25.61057 -25.62127 -25.66569
 -25.56970 -25.56981 -25.56982 -25.56982 -25.56982 -25.56982 -25.56982 -25.56982
 -25.56983 -25.56981 -25.56984 -25.57030 -25.57230 -25.58084 -25.59093 -25.63355
 -25.56566 -25.56483 -25.56475 -25.56470 -25.56469 -25.56469 -25.56469 -25.56469
 -25.56469 -25.56471 -25.56474 -25.56520 -25.56716 -25.57534 -25.58424 -25.62393
 -25.55469 -25.55467 -25.55467 -25.55467 -25.55467 -25.55467 -25.55467 -25.55466
 -25.55466 -25.55460 -25.55453 -25.55661 -25.55749 -25.56527 -25.57327 -25.61049
 -26.26739 -26.26739 -26.26739 -26.26739 -26.26739 -26.26739 -26.26739 -26.26738
 -26.26738 -26.26732 -26.26725 -26.26936 -26.27021 -26.27799 -26.28598 -26.32317
 -26.60016 -26.60016 -26.60016 -26.60016 -26.60016 -26.60016 -26.60016 -26.60016
 -26.60015 -26.60009 -26.60002 -26.60213 -26.60298 -26.61076 -26.61875 -26.65595
 -26.81935 -26.81935 -26.81935 -26.81935 -26.81935 -26.81935 -26.81935 -26.81935
 -26.81934 -26.81928 -26.81921 -26.82132 -26.82218 -26.82995 -26.83795 -26.87514
 -27.05171 -27.05171 -27.05171 -27.05171 -27.05171 -27.05171 -27.05171 -27.05170
 -27.05170 -27.05163 -27.05157 -27.05367 -27.05453 -27.06230 -27.07030 -27.10749
---------------------/ IGRD= 2  / IPRT= 0  /--------/ Z1= 2   / DATE= 11/11/02
 -29.42396 -29.42396 -29.42396 -29.42396 -29.42395 -29.42387 -29.42379 -29.42737
 -29.43101 -29.45950 -29.49228 -29.67524 -29.80728 -30.13312 -30.23947 -30.42092
 -27.35193 -27.35193 -27.35193 -27.35192 -27.35191 -27.35177 -27.35162 -27.35585
 -27.35677 -27.36779 -27.38228 -27.45692 -27.50332 -27.58844 -27.60939 -27.67376
 -26.08395 -26.08395 -26.08395 -26.08394 -26.08394 -26.08393 -26.08391 -26.08419
 -26.08392 -26.08253 -26.08124 -26.07563 -26.07344 -26.06687 -26.07076 -26.10846
 -25.53616 -25.53616 -25.53616 -25.53616 -25.53616 -25.53615 -25.53613 -25.53604
 -25.53516 -25.52825 -25.52221 -25.48750 -25.46768 -25.43425 -25.43087 -25.45173
 -25.16170 -25.16170 -25.16170 -25.16170 -25.16169 -25.16162 -25.16127 -25.16035
 -25.15941 -25.15056 -25.14082 -25.09056 -25.05970 -25.00796 -24.99695 -25.00743
 -24.69276 -24.69276 -24.69276 -24.69276 -24.69276 -24.69280 -24.69284 -24.69135
 -24.69025 -24.68015 -24.66912 -24.60420 -24.56150 -24.47801 -24.46096 -24.46244
 -24.63807 -24.63807 -24.63807 -24.63807 -24.63807 -24.63807 -24.63806 -24.63803
 -24.63703 -24.62582 -24.61459 -24.55224 -24.50884 -24.42910 -24.41769 -24.43994
 -24.62887 -24.62887 -24.62887 -24.62887 -24.62887 -24.62887 -24.62886 -24.62880
 -24.62785 -24.61730 -24.60754 -24.54698 -24.50695 -24.43622 -24.43329 -24.48093
 -24.63530 -24.63521 -24.63520 -24.63519 -24.63519 -24.63518 -24.63517 -24.63502
 -24.63396 -24.62498 -24.61468 -24.56076 -24.52444 -24.47045 -24.48003 -24.55842
 -24.67421 -24.67422 -24.67422 -24.67422 -24.67422 -24.67420 -24.67417 -24.67393
 -24.67268 -24.66585 -24.65728 -24.61508 -24.58953 -24.58239 -24.62266 -24.77861
 -24.70459 -24.70461 -24.70461 -24.70461 -24.70461 -24.70461 -24.70466 -24.70439
 -24.70308 -24.69783 -24.68996 -24.65181 -24.63065 -24.64769 -24.70466 -24.91114
 -24.73195 -24.73191 -24.73190 -24.73190 -24.73189 -24.73180 -24.73154 -24.73108
 -24.72937 -24.72522 -24.71773 -24.68031 -24.66100 -24.69054 -24.75820 -25.00232
 -24.75244 -24.75235 -24.75235 -24.75234 -24.75233 -24.75227 -24.75211 -24.75170
 -24.75003 -24.74563 -24.73866 -24.70170 -24.68431 -24.72027 -24.79546 -25.06925
 -24.76131 -24.76127 -24.76127 -24.76128 -24.76130 -24.76152 -24.76248 -24.76255
 -24.76186 -24.75788 -24.75174 -24.71759 -24.70158 -24.74212 -24.82197 -25.11900
 -24.77093 -24.77093 -24.77093 -24.77096 -24.77099 -24.77141 -24.77310 -24.77355
 -24.77370 -24.76968 -24.76401 -24.73237 -24.71682 -24.75978 -24.84288 -25.15765
 -24.80515 -24.80511 -24.80510 -24.80511 -24.80513 -24.80533 -24.80610 -24.80642
 -24.80667 -24.80021 -24.79410 -24.76295 -24.74634 -24.78860 -24.87638 -25.21482
 -24.82186 -24.82178 -24.82178 -24.82178 -24.82178 -24.82183 -24.82200 -24.82220
 -24.82239 -24.81466 -24.80833 -24.77649 -24.75930 -24.80041 -24.88952 -25.23641
 -24.96497 -24.96501 -24.96501 -24.96501 -24.96501 -24.96499 -24.96497 -24.96486
 -24.96392 -24.95794 -24.95109 -24.91604 -24.89495 -24.91150 -24.99227 -25.38553
 -25.03510 -25.03511 -25.03511 -25.03511 -25.03511 -25.03512 -25.03514 -25.03448
 -25.03376 -25.02859 -25.02276 -24.98772 -24.96472 -24.96272 -25.03289 -25.41875
 -25.08295 -25.08287 -25.08287 -25.08286 -25.08286 -25.08288 -25.08290 -25.08219
 -25.08164 -25.07690 -25.07144 -25.03681 -25.01155 -24.99740 -25.06095 -25.43532
 -25.12444 -25.12444 -25.12444 -25.12444 -25.12444 -25.12446 -25.12448 -25.12362
 -25.12292 -25.11900 -25.11362 -25.07999 -25.05380 -25.02791 -25.08016 -25.43669
 -25.83778 -25.83778 -25.83778 -25.83778 -25.83778 -25.83780 -25.83782 -25.83695
 -25.83625 -25.83234 -25.82696 -25.79335 -25.76715 -25.74112 -25.79322 -26.14952
 -26.17055 -26.17055 -26.17055 -26.17055 -26.17055 -26.17057 -26.17059 -26.16972
 -26.16903 -26.16511 -26.15973 -26.12612 -26.09992 -26.07390 -26.12599 -26.48229
 -26.38974 -26.38974 -26.38974 -26.38974 -26.38974 -26.38976 -26.38978 -26.38891
 -26.38822 -26.38430 -26.37893 -26.34531 -26.31911 -26.29309 -26.34518 -26.70148
 -26.62209 -26.62209 -26.62209 -26.62210 -26.62210 -26.62211 -26.62213 -26.62127
 -26.62057 -26.61666 -26.61128 -26.57766 -26.55147 -26.52544 -26.57753 -26.93383
---------------------/ IGRD= 1  / IPRT= 0  /--------/ Z1= 3   / DATE= 11/11/02
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -73.43393 -65.98263 -66.63673 -67.84909 -67.71873 -67.77406 -67.76449 -67.76812
 -67.76748 -67.76775 -67.76770 -67.76774 -67.76769 -67.76807 -67.76826 -67.76803
 -38.65267 -38.05653 -38.10886 -38.20586 -38.19543 -38.19985 -38.19909 -38.19938
 -38.19933 -38.19935 -38.19935 -38.19935 -38.19935 -38.19935 -38.19941 -38.19927
 -33.04725 -33.09390 -33.08980 -33.08222 -33.08303 -33.08268 -33.08274 -33.08272
 -33.08273 -33.08272 -33.08272 -33.08272 -33.08273 -33.08274 -33.08279 -33.08242
 -30.86064 -30.84435 -30.84578 -30.84843 -30.84815 -30.84827 -30.84825 -30.84826
 -30.84826 -30.84826 -30.84826 -30.84825 -30.84827 -30.84810 -30.84825 -30.84936
 -29.18783 -29.19412 -29.19357 -29.19255 -29.19266 -29.19261 -29.19262 -29.19262
 -29.19262 -29.19262 -29.19261 -29.19264 -29.19256 -29.19346 -29.19428 -29.19742
 -27.28052 -27.28100 -27.28096 -27.28088 -27.28089 -27.28089 -27.28089 -27.28089
 -27.28089 -27.28089 -27.28087 -27.28104 -27.28124 -27.28425 -27.28659 -27.29566
 -26.65871 -26.65850 -26.65852 -26.65855 -26.65855 -26.65855 -26.65855 -26.65855
 -26.65855 -26.65857 -26.65848 -26.65922 -26.65967 -26.66306 -26.66645 -26.67991
 -26.35436 -26.35438 -26.35438 -26.35438 -26.35438 -26.35438 -26.35438 -26.35438
 -26.35437 -26.35440 -26.35430 -26.35516 -26.35568 -26.35944 -26.36337 -26.37890
 -26.17451 -26.17453 -26.17453 -26.17453 -26.17453 -26.17453 -26.17453 -26.17453
 -26.17452 -26.17454 -26.17450 -26.17496 -26.17583 -26.18043 -26.18449 -26.20124
 -26.05725 -26.05724 -26.05724 -26.05724 -26.05724 -26.05724 -26.05724 -26.05724
 -26.05724 -26.05725 -26.05722 -26.05753 -26.05794 -26.06322 -26.06750 -26.08401
 -25.97535 -25.97534 -25.97534 -25.97535 -25.97535 -25.97535 -25.97535 -25.97535
 -25.97534 -25.97536 -25.97530 -25.97560 -25.97523 -25.98096 -25.98544 -26.00121
 -25.86795 -25.86796 -25.86796 -25.86796 -25.86796 -25.86796 -25.86796 -25.86796
 -25.86796 -25.86795 -25.86798 -25.86781 -25.86726 -25.87354 -25.87765 -25.89400
 -25.83094 -25.83094 -25.83094 -25.83094 -25.83094 -25.83094 -25.83094 -25.83094
 -25.83094 -25.83092 -25.83099 -25.83062 -25.83049 -25.83686 -25.84065 -25.85780
 -25.63985 -25.63985 -25.63985 -25.63985 -25.63985 -25.63985 -25.63986 -25.63983
 -25.63991 -25.63960 -25.64077 -25.64170 -25.64189 -25.64658 -25.64952 -25.66478
 -25.61608 -25.61608 -25.61608 -25.61608 -25.61608 -25.61608 -25.61608 -25.61609
 -25.61608 -25.61610 -25.61605 -25.61777 -25.61810 -25.62066 -25.62469 -25.64019
 -25.61272 -25.61272 -25.61272 -25.61272 -25.61272 -25.61272 -25.61272 -25.61272
 -25.61271 -25.61273 -25.61266 -25.61294 -25.61363 -25.61583 -25.61859 -25.63363
 -25.61424 -25.61424 -25.61424 -25.61424 -25.61424 -25.61424 -25.61424 -25.61424
 -25.61424 -25.61423 -25.61426 -25.61419 -25.61410 -25.61664 -25.61985 -25.63327
 -25.81732 -25.81732 -25.81732 -25.81732 -25.81732 -25.81732 -25.81732 -25.81733
 -25.81731 -25.81737 -25.81715 -25.81888 -25.81942 -25.82045 -25.82284 -25.83412
 -26.15009 -26.15009 -26.15009 -26.15009 -26.15009 -26.15009 -26.15009 -26.15010
 -26.15008 -26.15015 -26.14992 -26.15165 -26.15220 -26.15322 -26.15562 -26.16689
 -26.36929 -26.36929 -26.36929 -26.36929 -26.36929 -26.36929 -26.36929 -26.36929
 -26.36927 -26.36934 -26.36912 -26.37085 -26.37139 -26.37241 -26.37481 -26.38609
 -26.60164 -26.60164 -26.60164 -26.60164 -26.60164 -26.60164 -26.60164 -26.60164
 -26.60163 -26.60169 -26.60147 -26.60320 -26.60374 -26.60477 -26.60716 -26.61844
C-------------------------------------------------------------------------------
C
C     RADIATED POWERS IN UNITS OF W CM**3 
C     ----------------------------------- 
C
C     INPUT DATA
C         FOR YEAR: 96 AND WITH PREFIX:   
C         FOR li RECOMBINING ION CHARGE(S)  1 TO  3
C
C     CODE     : ADAS404
C     PRODUCER : Martin O'Mullane              
C     DATE     : 11/11/02
C
C-------------------------------------------------------------------------------
 
C---------------------------------------------------------------------------------
C ADAS ADF11 DATA - SCCS info: @(#)$Header: /home/adascvs/adas/adf11/plt96r/plt96r_li.dat,v 2.1 2004/07/07 00:06:38 whitefor Exp $ Date $Date: 2004/07/07 00:06:38 $
C---------------------------------------------------------------------------------
