    3   16   25    1    3     /LITHIUM            /GCR PROJECT      
 -12.47868 -12.28702 -12.20618 -12.02763 -11.94624 -11.83711 -11.71288 -11.01391
 -14.43966 -14.15761 -14.01559 -13.70686 -13.58780 -13.34227 -13.24566 -13.03592
 -12.94888 -12.75317 -12.67059 -12.48995 -12.40840 -12.29697 -12.17322 -11.47425
 -14.69336 -14.43889 -14.30318 -13.99335 -13.87158 -13.62337 -13.52486 -13.31227
 -13.22499 -13.02779 -12.94603 -12.76232 -12.67987 -12.56769 -12.44320 -11.74423
 -14.87173 -14.63691 -14.50544 -14.19702 -14.07469 -13.82247 -13.72312 -13.51011
 -13.42262 -13.22537 -13.14237 -12.95708 -12.87395 -12.76138 -12.63607 -11.93710
 -15.00760 -14.78903 -14.66187 -14.35509 -14.23272 -13.97807 -13.87873 -13.66366
 -13.57597 -13.37906 -13.29503 -13.10977 -13.02626 -12.91200 -12.78683 -12.08786
 -15.11772 -14.91267 -14.78949 -14.48459 -14.36180 -14.10585 -14.00643 -13.78976
 -13.70188 -13.50437 -13.42004 -13.23505 -13.15129 -13.03514 -12.91009 -12.21112
 -15.21118 -15.01712 -14.89717 -14.59454 -14.47078 -14.21391 -14.11388 -13.89745
 -13.80940 -13.61001 -13.52602 -13.34074 -13.25678 -13.13931 -13.01376 -12.31479
 -15.36356 -15.18682 -15.07217 -14.77408 -14.64894 -14.39041 -14.28939 -14.07328
 -13.98497 -13.78315 -13.69979 -13.51301 -13.42891 -13.30975 -13.18315 -12.48418
 -15.42711 -15.25755 -15.14528 -14.84919 -14.72401 -14.46462 -14.36354 -14.14646
 -14.05804 -13.85646 -13.77303 -13.58543 -13.50137 -13.38153 -13.25477 -12.55580
 -16.09699 -15.98206 -15.89287 -15.62385 -15.49929 -15.23235 -15.12804 -14.90533
 -14.81596 -14.61395 -14.52879 -14.33957 -14.25438 -14.12914 -14.00008 -13.30111
 -16.42976 -16.31484 -16.22564 -15.95662 -15.83207 -15.56512 -15.46081 -15.23810
 -15.14873 -14.94672 -14.86156 -14.67234 -14.58715 -14.46191 -14.33285 -13.63388
 -16.64896 -16.53403 -16.44484 -16.17581 -16.05126 -15.78432 -15.68001 -15.45729
 -15.36792 -15.16591 -15.08075 -14.89153 -14.80635 -14.68110 -14.55205 -13.85308
 -16.88131 -16.76638 -16.67719 -16.40817 -16.28361 -16.01667 -15.91236 -15.68964
 -15.60027 -15.39826 -15.31311 -15.12389 -15.03870 -14.91345 -14.78440 -14.08543
 -17.59699 -17.48206 -17.39287 -17.12385 -16.99929 -16.73235 -16.62804 -16.40533
 -16.31596 -16.11395 -16.02879 -15.83957 -15.75438 -15.62914 -15.50008 -14.80111
 -17.92976 -17.81484 -17.72564 -17.45662 -17.33207 -17.06512 -16.96081 -16.73810
 -16.64873 -16.44672 -16.36156 -16.17234 -16.08715 -15.96191 -15.83285 -15.13388
 -18.14896 -18.03403 -17.94484 -17.67581 -17.55126 -17.28432 -17.18001 -16.95729
 -16.86792 -16.66591 -16.58075 -16.39153 -16.30635 -16.18110 -16.05205 -15.35308
 -18.38131 -18.26638 -18.17719 -17.90817 -17.78361 -17.51667 -17.41236 -17.18964
 -17.10027 -16.89826 -16.81311 -16.62389 -16.53870 -16.41345 -16.28440 -15.58543
---------------------/ IPRT= 1  / JPRT= 2  /--------/ Z1= 1   / DATE= 11/11/02
 -72.00008 -72.00008 -72.00008 -72.00008 -72.00008 -72.00009 -72.00008 -72.00011
 -72.00008 -72.00046 -72.00008 -72.00532 -72.00008 -72.07319 -72.00008 -71.30111
 -71.99997 -71.99997 -71.99997 -71.99997 -71.99997 -71.99997 -71.99997 -72.00000
 -71.99997 -72.00035 -71.99997 -72.00521 -71.99997 -72.07308 -71.99997 -71.30100
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00001 -72.00000 -72.00003
 -72.00000 -72.00038 -72.00000 -72.00524 -72.00000 -72.07311 -72.00000 -71.30103
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00003
 -72.00000 -72.00037 -72.00000 -72.00524 -72.00000 -72.07311 -72.00000 -71.30103
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00003
 -72.00000 -72.00038 -72.00000 -72.00524 -72.00000 -72.07311 -72.00000 -71.30103
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00003
 -72.00000 -72.00038 -72.00000 -72.00524 -72.00000 -72.07311 -72.00000 -71.30103
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00003
 -72.00000 -72.00038 -72.00000 -72.00524 -72.00000 -72.07311 -72.00000 -71.30103
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00003
 -72.00000 -72.00038 -72.00000 -72.00524 -72.00000 -72.07311 -72.00000 -71.30103
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00003
 -72.00000 -72.00037 -72.00000 -72.00524 -72.00000 -72.07311 -72.00000 -71.30103
 -71.99999 -71.99999 -71.99999 -71.99999 -71.99999 -71.99999 -71.99999 -72.00002
 -71.99999 -72.00036 -71.99999 -72.00523 -71.99999 -72.07310 -71.99999 -71.30102
 -72.00005 -72.00005 -72.00005 -72.00005 -72.00005 -72.00005 -72.00005 -72.00007
 -72.00005 -72.00042 -72.00005 -72.00529 -72.00005 -72.07316 -72.00005 -71.30108
 -72.00005 -72.00005 -72.00005 -72.00005 -72.00005 -72.00006 -72.00005 -72.00008
 -72.00005 -72.00043 -72.00005 -72.00529 -72.00005 -72.07316 -72.00005 -71.30108
 -71.99984 -71.99984 -71.99984 -71.99984 -71.99984 -71.99985 -71.99984 -71.99987
 -71.99984 -72.00022 -71.99984 -72.00508 -71.99984 -72.07295 -71.99984 -71.30087
 -71.99998 -71.99998 -71.99998 -71.99998 -71.99998 -71.99999 -71.99998 -72.00001
 -71.99998 -72.00036 -71.99998 -72.00522 -71.99998 -72.07309 -71.99998 -71.30101
 -72.00057 -72.00057 -72.00057 -72.00057 -72.00057 -72.00057 -72.00057 -72.00060
 -72.00057 -72.00095 -72.00057 -72.00581 -72.00057 -72.07368 -72.00057 -71.30160
 -71.99941 -71.99941 -71.99941 -71.99941 -71.99941 -71.99941 -71.99941 -71.99944
 -71.99941 -71.99978 -71.99941 -72.00465 -71.99941 -72.07252 -71.99941 -71.30044
 -71.99773 -71.99773 -71.99773 -71.99773 -71.99773 -71.99773 -71.99773 -71.99775
 -71.99773 -71.99810 -71.99773 -72.00296 -71.99773 -72.07084 -71.99773 -71.29876
 -72.09699 -72.09699 -72.09699 -72.09699 -72.09699 -72.09699 -72.09699 -72.09702
 -72.09699 -72.09737 -72.09699 -72.10223 -72.09699 -72.17010 -72.09699 -71.39802
 -72.42976 -72.42976 -72.42976 -72.42976 -72.42976 -72.42977 -72.42976 -72.42979
 -72.42976 -72.43014 -72.42976 -72.43500 -72.42976 -72.50287 -72.42976 -71.73079
 -72.64896 -72.64896 -72.64896 -72.64896 -72.64896 -72.64896 -72.64896 -72.64898
 -72.64896 -72.64933 -72.64896 -72.65419 -72.64896 -72.72207 -72.64896 -71.94999
 -72.88131 -72.88131 -72.88131 -72.88131 -72.88131 -72.88131 -72.88131 -72.88134
 -72.88131 -72.88168 -72.88131 -72.88655 -72.88131 -72.95442 -72.88131 -72.18234
 -73.59699 -73.59699 -73.59699 -73.59699 -73.59699 -73.59699 -73.59699 -73.59702
 -73.59699 -73.59737 -73.59699 -73.60223 -73.59699 -73.67010 -73.59699 -72.89802
 -73.92976 -73.92976 -73.92976 -73.92976 -73.92976 -73.92977 -73.92976 -73.92979
 -73.92976 -73.93014 -73.92976 -73.93500 -73.92976 -74.00000 -73.92976 -73.23079
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -73.44999
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -73.68234
C-------------------------------------------------------------------------------
C
C     RATE COEFFICIENTS IN UNITS OF CM**3 S-1 
C     --------------------------------------- 
C
C     INPUT DATA
C         FOR YEAR: 96 AND WITH PREFIX:   
C         FOR li RECOMBINING ION CHARGE(S)  1 TO  3
C
C     CODE     : ADAS404
C     PRODUCER : Martin O'Mullane              
C     DATE     : 11/11/02
C
C-------------------------------------------------------------------------------
 
C---------------------------------------------------------------------------------
C ADAS ADF11 DATA - SCCS info: @(#)$Header: /home/adascvs/adas/adf11/xcd96r/xcd96r_li.dat,v 2.1 2004/07/07 00:13:27 whitefor Exp $ Date $Date: 2004/07/07 00:13:27 $
C---------------------------------------------------------------------------------
