   13   24   40    1   13     /ALUMINIUM          /ABELS-VAN MAANEN 1985   ADF11
  -6.97670  -6.97670  -6.97670  -6.97670  -6.97670  -6.97670  -6.97670  -6.97670
  -6.97670  -6.97670  -6.97670  -6.97670  -6.97670  -6.97670  -6.97670  -6.97670
  -6.97670  -6.97670  -6.97670  -6.97670  -6.97670  -6.97670  -6.97670  -6.97670
  -6.91646  -6.91646  -6.91646  -6.91646  -6.91646  -6.91646  -6.91646  -6.91646
  -6.91646  -6.91646  -6.91646  -6.91646  -6.91646  -6.91646  -6.91646  -6.91646
  -6.91646  -6.91646  -6.91646  -6.91646  -6.91646  -6.91646  -6.91646  -6.91646
  -6.85622  -6.85622  -6.85622  -6.85622  -6.85622  -6.85622  -6.85622  -6.85622
  -6.85622  -6.85622  -6.85622  -6.85622  -6.85622  -6.85622  -6.85622  -6.85622
  -6.85622  -6.85622  -6.85622  -6.85622  -6.85622  -6.85622  -6.85622  -6.85622
  -6.79597  -6.79597  -6.79597  -6.79597  -6.79597  -6.79597  -6.79597  -6.79597
  -6.79597  -6.79597  -6.79597  -6.79597  -6.79597  -6.79597  -6.79597  -6.79597
  -6.79597  -6.79597  -6.79597  -6.79597  -6.79597  -6.79597  -6.79597  -6.79597
  -6.73573  -6.73573  -6.73573  -6.73573  -6.73573  -6.73573  -6.73573  -6.73573
  -6.73573  -6.73573  -6.73573  -6.73573  -6.73573  -6.73573  -6.73573  -6.73573
  -6.73573  -6.73573  -6.73573  -6.73573  -6.73573  -6.73573  -6.73573  -6.73573
  -6.67549  -6.67549  -6.67549  -6.67549  -6.67549  -6.67549  -6.67549  -6.67549
  -6.67549  -6.67549  -6.67549  -6.67549  -6.67549  -6.67549  -6.67549  -6.67549
  -6.67549  -6.67549  -6.67549  -6.67549  -6.67549  -6.67549  -6.67549  -6.67549
  -6.61524  -6.61524  -6.61524  -6.61524  -6.61524  -6.61524  -6.61524  -6.61524
  -6.61524  -6.61524  -6.61524  -6.61524  -6.61524  -6.61524  -6.61524  -6.61524
  -6.61524  -6.61524  -6.61524  -6.61524  -6.61524  -6.61524  -6.61524  -6.61524
  -6.55500  -6.55500  -6.55500  -6.55500  -6.55500  -6.55500  -6.55500  -6.55500
  -6.55500  -6.55500  -6.55500  -6.55500  -6.55500  -6.55500  -6.55500  -6.55500
  -6.55500  -6.55500  -6.55500  -6.55500  -6.55500  -6.55500  -6.55500  -6.55500
  -6.49476  -6.49476  -6.49476  -6.49476  -6.49476  -6.49476  -6.49476  -6.49476
  -6.49476  -6.49476  -6.49476  -6.49476  -6.49476  -6.49476  -6.49476  -6.49476
  -6.49476  -6.49476  -6.49476  -6.49476  -6.49476  -6.49476  -6.49476  -6.49476
  -6.43452  -6.43452  -6.43452  -6.43452  -6.43452  -6.43452  -6.43452  -6.43452
  -6.43452  -6.43452  -6.43452  -6.43452  -6.43452  -6.43452  -6.43452  -6.43452
  -6.43452  -6.43452  -6.43452  -6.43452  -6.43452  -6.43452  -6.43452  -6.43452
  -6.37427  -6.37427  -6.37427  -6.37427  -6.37427  -6.37427  -6.37427  -6.37427
  -6.37427  -6.37427  -6.37427  -6.37427  -6.37427  -6.37427  -6.37427  -6.37427
  -6.37427  -6.37427  -6.37427  -6.37427  -6.37427  -6.37427  -6.37427  -6.37427
  -6.31403  -6.31403  -6.31403  -6.31403  -6.31403  -6.31403  -6.31403  -6.31403
  -6.31403  -6.31403  -6.31403  -6.31403  -6.31403  -6.31403  -6.31403  -6.31403
  -6.31403  -6.31403  -6.31403  -6.31403  -6.31403  -6.31403  -6.31403  -6.31403
  -6.25379  -6.25379  -6.25379  -6.25379  -6.25379  -6.25379  -6.25379  -6.25379
  -6.25379  -6.25379  -6.25379  -6.25379  -6.25379  -6.25379  -6.25379  -6.25379
  -6.25379  -6.25379  -6.25379  -6.25379  -6.25379  -6.25379  -6.25379  -6.25379
  -6.19354  -6.19354  -6.19354  -6.19354  -6.19354  -6.19354  -6.19354  -6.19354
  -6.19354  -6.19354  -6.19354  -6.19354  -6.19354  -6.19354  -6.19354  -6.19354
  -6.19354  -6.19354  -6.19354  -6.19354  -6.19354  -6.19354  -6.19354  -6.19354
  -6.13330  -6.13330  -6.13330  -6.13330  -6.13330  -6.13330  -6.13330  -6.13330
  -6.13330  -6.13330  -6.13330  -6.13330  -6.13330  -6.13330  -6.13330  -6.13330
  -6.13330  -6.13330  -6.13330  -6.13330  -6.13330  -6.13330  -6.13330  -6.13330
 --------------------/ IPRT= 1  / IGRD= 1  / MH=2.01/ Z1= 6   / DATE= 27.06.06
  -8.39806  -8.39806  -8.39806  -8.39806  -8.39806  -8.39806  -8.39806  -8.39806
  -8.39806  -8.39806  -8.39806  -8.39806  -8.39806  -8.39806  -8.39806  -8.39806
  -8.39806  -8.39806  -8.39806  -8.39806  -8.39806  -8.39806  -8.39806  -8.39806
  -8.33782  -8.33782  -8.33782  -8.33782  -8.33782  -8.33782  -8.33782  -8.33782
  -8.33782  -8.33782  -8.33782  -8.33782  -8.33782  -8.33782  -8.33782  -8.33782
  -8.33782  -8.33782  -8.33782  -8.33782  -8.33782  -8.33782  -8.33782  -8.33782
  -8.27757  -8.27757  -8.27757  -8.27757  -8.27757  -8.27757  -8.27757  -8.27757
  -8.27757  -8.27757  -8.27757  -8.27757  -8.27757  -8.27757  -8.27757  -8.27757
  -8.27757  -8.27757  -8.27757  -8.27757  -8.27757  -8.27757  -8.27757  -8.27757
  -8.21733  -8.21733  -8.21733  -8.21733  -8.21733  -8.21733  -8.21733  -8.21733
  -8.21733  -8.21733  -8.21733  -8.21733  -8.21733  -8.21733  -8.21733  -8.21733
  -8.21733  -8.21733  -8.21733  -8.21733  -8.21733  -8.21733  -8.21733  -8.21733
  -8.15709  -8.15709  -8.15709  -8.15709  -8.15709  -8.15709  -8.15709  -8.15709
  -8.15709  -8.15709  -8.15709  -8.15709  -8.15709  -8.15709  -8.15709  -8.15709
  -8.15709  -8.15709  -8.15709  -8.15709  -8.15709  -8.15709  -8.15709  -8.15709
  -8.09684  -8.09684  -8.09684  -8.09684  -8.09684  -8.09684  -8.09684  -8.09684
  -8.09684  -8.09684  -8.09684  -8.09684  -8.09684  -8.09684  -8.09684  -8.09684
  -8.09684  -8.09684  -8.09684  -8.09684  -8.09684  -8.09684  -8.09684  -8.09684
  -8.03660  -8.03660  -8.03660  -8.03660  -8.03660  -8.03660  -8.03660  -8.03660
  -8.03660  -8.03660  -8.03660  -8.03660  -8.03660  -8.03660  -8.03660  -8.03660
  -8.03660  -8.03660  -8.03660  -8.03660  -8.03660  -8.03660  -8.03660  -8.03660
  -7.97636  -7.97636  -7.97636  -7.97636  -7.97636  -7.97636  -7.97636  -7.97636
  -7.97636  -7.97636  -7.97636  -7.97636  -7.97636  -7.97636  -7.97636  -7.97636
  -7.97636  -7.97636  -7.97636  -7.97636  -7.97636  -7.97636  -7.97636  -7.97636
  -7.91611  -7.91611  -7.91611  -7.91611  -7.91611  -7.91611  -7.91611  -7.91611
  -7.91611  -7.91611  -7.91611  -7.91611  -7.91611  -7.91611  -7.91611  -7.91611
  -7.91611  -7.91611  -7.91611  -7.91611  -7.91611  -7.91611  -7.91611  -7.91611
  -7.85587  -7.85587  -7.85587  -7.85587  -7.85587  -7.85587  -7.85587  -7.85587
  -7.85587  -7.85587  -7.85587  -7.85587  -7.85587  -7.85587  -7.85587  -7.85587
  -7.85587  -7.85587  -7.85587  -7.85587  -7.85587  -7.85587  -7.85587  -7.85587
  -7.79563  -7.79563  -7.79563  -7.79563  -7.79563  -7.79563  -7.79563  -7.79563
  -7.79563  -7.79563  -7.79563  -7.79563  -7.79563  -7.79563  -7.79563  -7.79563
  -7.79563  -7.79563  -7.79563  -7.79563  -7.79563  -7.79563  -7.79563  -7.79563
  -7.73538  -7.73538  -7.73538  -7.73538  -7.73538  -7.73538  -7.73538  -7.73538
  -7.73538  -7.73538  -7.73538  -7.73538  -7.73538  -7.73538  -7.73538  -7.73538
  -7.73538  -7.73538  -7.73538  -7.73538  -7.73538  -7.73538  -7.73538  -7.73538
  -7.67514  -7.67514  -7.67514  -7.67514  -7.67514  -7.67514  -7.67514  -7.67514
  -7.67514  -7.67514  -7.67514  -7.67514  -7.67514  -7.67514  -7.67514  -7.67514
  -7.67514  -7.67514  -7.67514  -7.67514  -7.67514  -7.67514  -7.67514  -7.67514
  -7.61490  -7.61490  -7.61490  -7.61490  -7.61490  -7.61490  -7.61490  -7.61490
  -7.61490  -7.61490  -7.61490  -7.61490  -7.61490  -7.61490  -7.61490  -7.61490
  -7.61490  -7.61490  -7.61490  -7.61490  -7.61490  -7.61490  -7.61490  -7.61490
  -7.55466  -7.55466  -7.55466  -7.55466  -7.55466  -7.55466  -7.55466  -7.55466
  -7.55466  -7.55466  -7.55466  -7.55466  -7.55466  -7.55466  -7.55466  -7.55466
  -7.55466  -7.55466  -7.55466  -7.55466  -7.55466  -7.55466  -7.55466  -7.55466
  -7.49441  -7.49441  -7.49441  -7.49441  -7.49441  -7.49441  -7.49441  -7.49441
  -7.49441  -7.49441  -7.49441  -7.49441  -7.49441  -7.49441  -7.49441  -7.49441
  -7.49441  -7.49441  -7.49441  -7.49441  -7.49441  -7.49441  -7.49441  -7.49441
  -7.43417  -7.43417  -7.43417  -7.43417  -7.43417  -7.43417  -7.43417  -7.43417
  -7.43417  -7.43417  -7.43417  -7.43417  -7.43417  -7.43417  -7.43417  -7.43417
  -7.43417  -7.43417  -7.43417  -7.43417  -7.43417  -7.43417  -7.43417  -7.43417
  -7.37393  -7.37393  -7.37393  -7.37393  -7.37393  -7.37393  -7.37393  -7.37393
  -7.37393  -7.37393  -7.37393  -7.37393  -7.37393  -7.37393  -7.37393  -7.37393
  -7.37393  -7.37393  -7.37393  -7.37393  -7.37393  -7.37393  -7.37393  -7.37393
  -7.31368  -7.31368  -7.31368  -7.31368  -7.31368  -7.31368  -7.31368  -7.31368
  -7.31368  -7.31368  -7.31368  -7.31368  -7.31368  -7.31368  -7.31368  -7.31368
  -7.31368  -7.31368  -7.31368  -7.31368  -7.31368  -7.31368  -7.31368  -7.31368
  -7.25344  -7.25344  -7.25344  -7.25344  -7.25344  -7.25344  -7.25344  -7.25344
  -7.25344  -7.25344  -7.25344  -7.25344  -7.25344  -7.25344  -7.25344  -7.25344
  -7.25344  -7.25344  -7.25344  -7.25344  -7.25344  -7.25344  -7.25344  -7.25344
  -7.19320  -7.19320  -7.19320  -7.19320  -7.19320  -7.19320  -7.19320  -7.19320
  -7.19320  -7.19320  -7.19320  -7.19320  -7.19320  -7.19320  -7.19320  -7.19320
  -7.19320  -7.19320  -7.19320  -7.19320  -7.19320  -7.19320  -7.19320  -7.19320
  -7.13295  -7.13295  -7.13295  -7.13295  -7.13295  -7.13295  -7.13295  -7.13295
  -7.13295  -7.13295  -7.13295  -7.13295  -7.13295  -7.13295  -7.13295  -7.13295
  -7.13295  -7.13295  -7.13295  -7.13295  -7.13295  -7.13295  -7.13295  -7.13295
  -7.07271  -7.07271  -7.07271  -7.07271  -7.07271  -7.07271  -7.07271  -7.07271
  -7.07271  -7.07271  -7.07271  -7.07271  -7.07271  -7.07271  -7.07271  -7.07271
  -7.07271  -7.07271  -7.07271  -7.07271  -7.07271  -7.07271  -7.07271  -7.07271
  -7.01247  -7.01247  -7.01247  -7.01247  -7.01247  -7.01247  -7.01247  -7.01247
  -7.01247  -7.01247  -7.01247  -7.01247  -7.01247  -7.01247  -7.01247  -7.01247
  -7.01247  -7.01247  -7.01247  -7.01247  -7.01247  -7.01247  -7.01247  -7.01247
  -6.95222  -6.95222  -6.95222  -6.95222  -6.95222  -6.95222  -6.95222  -6.95222
  -6.95222  -6.95222  -6.95222  -6.95222  -6.95222  -6.95222  -6.95222  -6.95222
  -6.95222  -6.95222  -6.95222  -6.95222  -6.95222  -6.95222  -6.95222  -6.95222
  -6.89198  -6.89198  -6.89198  -6.89198  -6.89198  -6.89198  -6.89198  -6.89198
  -6.89198  -6.89198  -6.89198  -6.89198  -6.89198  -6.89198  -6.89198  -6.89198
  -6.89198  -6.89198  -6.89198  -6.89198  -6.89198  -6.89198  -6.89198  -6.89198
  -6.83174  -6.83174  -6.83174  -6.83174  -6.83174  -6.83174  -6.83174  -6.83174
  -6.83174  -6.83174  -6.83174  -6.83174  -6.83174  -6.83174  -6.83174  -6.83174
  -6.83174  -6.83174  -6.83174  -6.83174  -6.83174  -6.83174  -6.83174  -6.83174
  -6.77149  -6.77149  -6.77149  -6.77149  -6.77149  -6.77149  -6.77149  -6.77149
  -6.77149  -6.77149  -6.77149  -6.77149  -6.77149  -6.77149  -6.77149  -6.77149
  -6.77149  -6.77149  -6.77149  -6.77149  -6.77149  -6.77149  -6.77149  -6.77149
  -6.71125  -6.71125  -6.71125  -6.71125  -6.71125  -6.71125  -6.71125  -6.71125
  -6.71125  -6.71125  -6.71125  -6.71125  -6.71125  -6.71125  -6.71125  -6.71125
  -6.71125  -6.71125  -6.71125  -6.71125  -6.71125  -6.71125  -6.71125  -6.71125
  -6.65101  -6.65101  -6.65101  -6.65101  -6.65101  -6.65101  -6.65101  -6.65101
  -6.65101  -6.65101  -6.65101  -6.65101  -6.65101  -6.65101  -6.65101  -6.65101
  -6.65101  -6.65101  -6.65101  -6.65101  -6.65101  -6.65101  -6.65101  -6.65101
  -6.59076  -6.59076  -6.59076  -6.59076  -6.59076  -6.59076  -6.59076  -6.59076
  -6.59076  -6.59076  -6.59076  -6.59076  -6.59076  -6.59076  -6.59076  -6.59076
  -6.59076  -6.59076  -6.59076  -6.59076  -6.59076  -6.59076  -6.59076  -6.59076
  -6.53052  -6.53052  -6.53052  -6.53052  -6.53052  -6.53052  -6.53052  -6.53052
  -6.53052  -6.53052  -6.53052  -6.53052  -6.53052  -6.53052  -6.53052  -6.53052
  -6.53052  -6.53052  -6.53052  -6.53052  -6.53052  -6.53052  -6.53052  -6.53052
  -6.47028  -6.47028  -6.47028  -6.47028  -6.47028  -6.47028  -6.47028  -6.47028
  -6.47028  -6.47028  -6.47028  -6.47028  -6.47028  -6.47028  -6.47028  -6.47028
  -6.47028  -6.47028  -6.47028  -6.47028  -6.47028  -6.47028  -6.47028  -6.47028
  -6.41003  -6.41003  -6.41003  -6.41003  -6.41003  -6.41003  -6.41003  -6.41003
  -6.41003  -6.41003  -6.41003  -6.41003  -6.41003  -6.41003  -6.41003  -6.41003
  -6.41003  -6.41003  -6.41003  -6.41003  -6.41003  -6.41003  -6.41003  -6.41003
  -6.34979  -6.34979  -6.34979  -6.34979  -6.34979  -6.34979  -6.34979  -6.34979
  -6.34979  -6.34979  -6.34979  -6.34979  -6.34979  -6.34979  -6.34979  -6.34979
  -6.34979  -6.34979  -6.34979  -6.34979  -6.34979  -6.34979  -6.34979  -6.34979
  -6.28955  -6.28955  -6.28955  -6.28955  -6.28955  -6.28955  -6.28955  -6.28955
  -6.28955  -6.28955  -6.28955  -6.28955  -6.28955  -6.28955  -6.28955  -6.28955
  -6.28955  -6.28955  -6.28955  -6.28955  -6.28955  -6.28955  -6.28955  -6.28955
  -6.22930  -6.22930  -6.22930  -6.22930  -6.22930  -6.22930  -6.22930  -6.22930
  -6.22930  -6.22930  -6.22930  -6.22930  -6.22930  -6.22930  -6.22930  -6.22930
  -6.22930  -6.22930  -6.22930  -6.22930  -6.22930  -6.22930  -6.22930  -6.22930
  -6.16906  -6.16906  -6.16906  -6.16906  -6.16906  -6.16906  -6.16906  -6.16906
  -6.16906  -6.16906  -6.16906  -6.16906  -6.16906  -6.16906  -6.16906  -6.16906
  -6.16906  -6.16906  -6.16906  -6.16906  -6.16906  -6.16906  -6.16906  -6.16906
  -6.10882  -6.10882  -6.10882  -6.10882  -6.10882  -6.10882  -6.10882  -6.10882
  -6.10882  -6.10882  -6.10882  -6.10882  -6.10882  -6.10882  -6.10882  -6.10882
  -6.10882  -6.10882  -6.10882  -6.10882  -6.10882  -6.10882  -6.10882  -6.10882
  -6.04858  -6.04858  -6.04858  -6.04858  -6.04858  -6.04858  -6.04858  -6.04858
  -6.04858  -6.04858  -6.04858  -6.04858  -6.04858  -6.04858  -6.04858  -6.04858
  -6.04858  -6.04858  -6.04858  -6.04858  -6.04858  -6.04858  -6.04858  -6.04858
 --------------------/ IPRT= 1  / IGRD= 1  / MH=2.01/ Z1= 7   / DATE= 27.06.06
  -8.32643  -8.32643  -8.32643  -8.32643  -8.32643  -8.32643  -8.32643  -8.32643
  -8.32643  -8.32643  -8.32643  -8.32643  -8.32643  -8.32643  -8.32643  -8.32643
  -8.32643  -8.32643  -8.32643  -8.32643  -8.32643  -8.32643  -8.32643  -8.32643
  -8.26618  -8.26618  -8.26618  -8.26618  -8.26618  -8.26618  -8.26618  -8.26618
  -8.26618  -8.26618  -8.26618  -8.26618  -8.26618  -8.26618  -8.26618  -8.26618
  -8.26618  -8.26618  -8.26618  -8.26618  -8.26618  -8.26618  -8.26618  -8.26618
  -8.20594  -8.20594  -8.20594  -8.20594  -8.20594  -8.20594  -8.20594  -8.20594
  -8.20594  -8.20594  -8.20594  -8.20594  -8.20594  -8.20594  -8.20594  -8.20594
  -8.20594  -8.20594  -8.20594  -8.20594  -8.20594  -8.20594  -8.20594  -8.20594
  -8.14570  -8.14570  -8.14570  -8.14570  -8.14570  -8.14570  -8.14570  -8.14570
  -8.14570  -8.14570  -8.14570  -8.14570  -8.14570  -8.14570  -8.14570  -8.14570
  -8.14570  -8.14570  -8.14570  -8.14570  -8.14570  -8.14570  -8.14570  -8.14570
  -8.08545  -8.08545  -8.08545  -8.08545  -8.08545  -8.08545  -8.08545  -8.08545
  -8.08545  -8.08545  -8.08545  -8.08545  -8.08545  -8.08545  -8.08545  -8.08545
  -8.08545  -8.08545  -8.08545  -8.08545  -8.08545  -8.08545  -8.08545  -8.08545
  -8.02521  -8.02521  -8.02521  -8.02521  -8.02521  -8.02521  -8.02521  -8.02521
  -8.02521  -8.02521  -8.02521  -8.02521  -8.02521  -8.02521  -8.02521  -8.02521
  -8.02521  -8.02521  -8.02521  -8.02521  -8.02521  -8.02521  -8.02521  -8.02521
  -7.96497  -7.96497  -7.96497  -7.96497  -7.96497  -7.96497  -7.96497  -7.96497
  -7.96497  -7.96497  -7.96497  -7.96497  -7.96497  -7.96497  -7.96497  -7.96497
  -7.96497  -7.96497  -7.96497  -7.96497  -7.96497  -7.96497  -7.96497  -7.96497
  -7.90472  -7.90472  -7.90472  -7.90472  -7.90472  -7.90472  -7.90472  -7.90472
  -7.90472  -7.90472  -7.90472  -7.90472  -7.90472  -7.90472  -7.90472  -7.90472
  -7.90472  -7.90472  -7.90472  -7.90472  -7.90472  -7.90472  -7.90472  -7.90472
  -7.84448  -7.84448  -7.84448  -7.84448  -7.84448  -7.84448  -7.84448  -7.84448
  -7.84448  -7.84448  -7.84448  -7.84448  -7.84448  -7.84448  -7.84448  -7.84448
  -7.84448  -7.84448  -7.84448  -7.84448  -7.84448  -7.84448  -7.84448  -7.84448
  -7.78424  -7.78424  -7.78424  -7.78424  -7.78424  -7.78424  -7.78424  -7.78424
  -7.78424  -7.78424  -7.78424  -7.78424  -7.78424  -7.78424  -7.78424  -7.78424
  -7.78424  -7.78424  -7.78424  -7.78424  -7.78424  -7.78424  -7.78424  -7.78424
  -7.72400  -7.72400  -7.72400  -7.72400  -7.72400  -7.72400  -7.72400  -7.72400
  -7.72400  -7.72400  -7.72400  -7.72400  -7.72400  -7.72400  -7.72400  -7.72400
  -7.72400  -7.72400  -7.72400  -7.72400  -7.72400  -7.72400  -7.72400  -7.72400
  -7.66375  -7.66375  -7.66375  -7.66375  -7.66375  -7.66375  -7.66375  -7.66375
  -7.66375  -7.66375  -7.66375  -7.66375  -7.66375  -7.66375  -7.66375  -7.66375
  -7.66375  -7.66375  -7.66375  -7.66375  -7.66375  -7.66375  -7.66375  -7.66375
  -7.60351  -7.60351  -7.60351  -7.60351  -7.60351  -7.60351  -7.60351  -7.60351
  -7.60351  -7.60351  -7.60351  -7.60351  -7.60351  -7.60351  -7.60351  -7.60351
  -7.60351  -7.60351  -7.60351  -7.60351  -7.60351  -7.60351  -7.60351  -7.60351
  -7.54327  -7.54327  -7.54327  -7.54327  -7.54327  -7.54327  -7.54327  -7.54327
  -7.54327  -7.54327  -7.54327  -7.54327  -7.54327  -7.54327  -7.54327  -7.54327
  -7.54327  -7.54327  -7.54327  -7.54327  -7.54327  -7.54327  -7.54327  -7.54327
  -7.48302  -7.48302  -7.48302  -7.48302  -7.48302  -7.48302  -7.48302  -7.48302
  -7.48302  -7.48302  -7.48302  -7.48302  -7.48302  -7.48302  -7.48302  -7.48302
  -7.48302  -7.48302  -7.48302  -7.48302  -7.48302  -7.48302  -7.48302  -7.48302
  -7.42278  -7.42278  -7.42278  -7.42278  -7.42278  -7.42278  -7.42278  -7.42278
  -7.42278  -7.42278  -7.42278  -7.42278  -7.42278  -7.42278  -7.42278  -7.42278
  -7.42278  -7.42278  -7.42278  -7.42278  -7.42278  -7.42278  -7.42278  -7.42278
  -7.36254  -7.36254  -7.36254  -7.36254  -7.36254  -7.36254  -7.36254  -7.36254
  -7.36254  -7.36254  -7.36254  -7.36254  -7.36254  -7.36254  -7.36254  -7.36254
  -7.36254  -7.36254  -7.36254  -7.36254  -7.36254  -7.36254  -7.36254  -7.36254
  -7.30229  -7.30229  -7.30229  -7.30229  -7.30229  -7.30229  -7.30229  -7.30229
  -7.30229  -7.30229  -7.30229  -7.30229  -7.30229  -7.30229  -7.30229  -7.30229
  -7.30229  -7.30229  -7.30229  -7.30229  -7.30229  -7.30229  -7.30229  -7.30229
  -7.24205  -7.24205  -7.24205  -7.24205  -7.24205  -7.24205  -7.24205  -7.24205
  -7.24205  -7.24205  -7.24205  -7.24205  -7.24205  -7.24205  -7.24205  -7.24205
  -7.24205  -7.24205  -7.24205  -7.24205  -7.24205  -7.24205  -7.24205  -7.24205
  -7.18181  -7.18181  -7.18181  -7.18181  -7.18181  -7.18181  -7.18181  -7.18181
  -7.18181  -7.18181  -7.18181  -7.18181  -7.18181  -7.18181  -7.18181  -7.18181
  -7.18181  -7.18181  -7.18181  -7.18181  -7.18181  -7.18181  -7.18181  -7.18181
  -7.12156  -7.12156  -7.12156  -7.12156  -7.12156  -7.12156  -7.12156  -7.12156
  -7.12156  -7.12156  -7.12156  -7.12156  -7.12156  -7.12156  -7.12156  -7.12156
  -7.12156  -7.12156  -7.12156  -7.12156  -7.12156  -7.12156  -7.12156  -7.12156
  -7.06132  -7.06132  -7.06132  -7.06132  -7.06132  -7.06132  -7.06132  -7.06132
  -7.06132  -7.06132  -7.06132  -7.06132  -7.06132  -7.06132  -7.06132  -7.06132
  -7.06132  -7.06132  -7.06132  -7.06132  -7.06132  -7.06132  -7.06132  -7.06132
  -7.00108  -7.00108  -7.00108  -7.00108  -7.00108  -7.00108  -7.00108  -7.00108
  -7.00108  -7.00108  -7.00108  -7.00108  -7.00108  -7.00108  -7.00108  -7.00108
  -7.00108  -7.00108  -7.00108  -7.00108  -7.00108  -7.00108  -7.00108  -7.00108
  -6.94083  -6.94083  -6.94083  -6.94083  -6.94083  -6.94083  -6.94083  -6.94083
  -6.94083  -6.94083  -6.94083  -6.94083  -6.94083  -6.94083  -6.94083  -6.94083
  -6.94083  -6.94083  -6.94083  -6.94083  -6.94083  -6.94083  -6.94083  -6.94083
  -6.88059  -6.88059  -6.88059  -6.88059  -6.88059  -6.88059  -6.88059  -6.88059
  -6.88059  -6.88059  -6.88059  -6.88059  -6.88059  -6.88059  -6.88059  -6.88059
  -6.88059  -6.88059  -6.88059  -6.88059  -6.88059  -6.88059  -6.88059  -6.88059
  -6.82035  -6.82035  -6.82035  -6.82035  -6.82035  -6.82035  -6.82035  -6.82035
  -6.82035  -6.82035  -6.82035  -6.82035  -6.82035  -6.82035  -6.82035  -6.82035
  -6.82035  -6.82035  -6.82035  -6.82035  -6.82035  -6.82035  -6.82035  -6.82035
  -6.76010  -6.76010  -6.76010  -6.76010  -6.76010  -6.76010  -6.76010  -6.76010
  -6.76010  -6.76010  -6.76010  -6.76010  -6.76010  -6.76010  -6.76010  -6.76010
  -6.76010  -6.76010  -6.76010  -6.76010  -6.76010  -6.76010  -6.76010  -6.76010
  -6.69986  -6.69986  -6.69986  -6.69986  -6.69986  -6.69986  -6.69986  -6.69986
  -6.69986  -6.69986  -6.69986  -6.69986  -6.69986  -6.69986  -6.69986  -6.69986
  -6.69986  -6.69986  -6.69986  -6.69986  -6.69986  -6.69986  -6.69986  -6.69986
  -6.63962  -6.63962  -6.63962  -6.63962  -6.63962  -6.63962  -6.63962  -6.63962
  -6.63962  -6.63962  -6.63962  -6.63962  -6.63962  -6.63962  -6.63962  -6.63962
  -6.63962  -6.63962  -6.63962  -6.63962  -6.63962  -6.63962  -6.63962  -6.63962
  -6.57937  -6.57937  -6.57937  -6.57937  -6.57937  -6.57937  -6.57937  -6.57937
  -6.57937  -6.57937  -6.57937  -6.57937  -6.57937  -6.57937  -6.57937  -6.57937
  -6.57937  -6.57937  -6.57937  -6.57937  -6.57937  -6.57937  -6.57937  -6.57937
  -6.51913  -6.51913  -6.51913  -6.51913  -6.51913  -6.51913  -6.51913  -6.51913
  -6.51913  -6.51913  -6.51913  -6.51913  -6.51913  -6.51913  -6.51913  -6.51913
  -6.51913  -6.51913  -6.51913  -6.51913  -6.51913  -6.51913  -6.51913  -6.51913
  -6.45889  -6.45889  -6.45889  -6.45889  -6.45889  -6.45889  -6.45889  -6.45889
  -6.45889  -6.45889  -6.45889  -6.45889  -6.45889  -6.45889  -6.45889  -6.45889
  -6.45889  -6.45889  -6.45889  -6.45889  -6.45889  -6.45889  -6.45889  -6.45889
  -6.39864  -6.39864  -6.39864  -6.39864  -6.39864  -6.39864  -6.39864  -6.39864
  -6.39864  -6.39864  -6.39864  -6.39864  -6.39864  -6.39864  -6.39864  -6.39864
  -6.39864  -6.39864  -6.39864  -6.39864  -6.39864  -6.39864  -6.39864  -6.39864
  -6.33840  -6.33840  -6.33840  -6.33840  -6.33840  -6.33840  -6.33840  -6.33840
  -6.33840  -6.33840  -6.33840  -6.33840  -6.33840  -6.33840  -6.33840  -6.33840
  -6.33840  -6.33840  -6.33840  -6.33840  -6.33840  -6.33840  -6.33840  -6.33840
  -6.27816  -6.27816  -6.27816  -6.27816  -6.27816  -6.27816  -6.27816  -6.27816
  -6.27816  -6.27816  -6.27816  -6.27816  -6.27816  -6.27816  -6.27816  -6.27816
  -6.27816  -6.27816  -6.27816  -6.27816  -6.27816  -6.27816  -6.27816  -6.27816
  -6.21791  -6.21791  -6.21791  -6.21791  -6.21791  -6.21791  -6.21791  -6.21791
  -6.21791  -6.21791  -6.21791  -6.21791  -6.21791  -6.21791  -6.21791  -6.21791
  -6.21791  -6.21791  -6.21791  -6.21791  -6.21791  -6.21791  -6.21791  -6.21791
  -6.15767  -6.15767  -6.15767  -6.15767  -6.15767  -6.15767  -6.15767  -6.15767
  -6.15767  -6.15767  -6.15767  -6.15767  -6.15767  -6.15767  -6.15767  -6.15767
  -6.15767  -6.15767  -6.15767  -6.15767  -6.15767  -6.15767  -6.15767  -6.15767
  -6.09743  -6.09743  -6.09743  -6.09743  -6.09743  -6.09743  -6.09743  -6.09743
  -6.09743  -6.09743  -6.09743  -6.09743  -6.09743  -6.09743  -6.09743  -6.09743
  -6.09743  -6.09743  -6.09743  -6.09743  -6.09743  -6.09743  -6.09743  -6.09743
  -6.03719  -6.03719  -6.03719  -6.03719  -6.03719  -6.03719  -6.03719  -6.03719
  -6.03719  -6.03719  -6.03719  -6.03719  -6.03719  -6.03719  -6.03719  -6.03719
  -6.03719  -6.03719  -6.03719  -6.03719  -6.03719  -6.03719  -6.03719  -6.03719
