    3   26   48    1    3     /LITHIUM            /ABELS-VAN MAANEN 1985   ADF11
  -8.39903  -8.39903  -8.39903  -8.39903  -8.39903  -8.39903  -8.39903  -8.39903
  -8.39903  -8.39903
  -8.41878  -8.41878  -8.41878  -8.41878  -8.41878  -8.41878  -8.41878  -8.41878
  -8.41878  -8.41878  -8.41878  -8.41878  -8.41878  -8.41878  -8.41878  -8.41878
  -8.41878  -8.41878  -8.41878  -8.41878  -8.41878  -8.41878  -8.41878  -8.41878
  -8.41878  -8.41878
  -8.44044  -8.44044  -8.44044  -8.44044  -8.44044  -8.44044  -8.44044  -8.44044
  -8.44044  -8.44044  -8.44044  -8.44044  -8.44044  -8.44044  -8.44044  -8.44044
  -8.44044  -8.44044  -8.44044  -8.44044  -8.44044  -8.44044  -8.44044  -8.44044
  -8.44044  -8.44044
  -8.46379  -8.46379  -8.46379  -8.46379  -8.46379  -8.46379  -8.46379  -8.46379
  -8.46379  -8.46379  -8.46379  -8.46379  -8.46379  -8.46379  -8.46379  -8.46379
  -8.46379  -8.46379  -8.46379  -8.46379  -8.46379  -8.46379  -8.46379  -8.46379
  -8.46379  -8.46379
  -8.48866  -8.48866  -8.48866  -8.48866  -8.48866  -8.48866  -8.48866  -8.48866
  -8.48866  -8.48866  -8.48866  -8.48866  -8.48866  -8.48866  -8.48866  -8.48866
  -8.48866  -8.48866  -8.48866  -8.48866  -8.48866  -8.48866  -8.48866  -8.48866
  -8.48866  -8.48866
  -8.51487  -8.51487  -8.51487  -8.51487  -8.51487  -8.51487  -8.51487  -8.51487
  -8.51487  -8.51487  -8.51487  -8.51487  -8.51487  -8.51487  -8.51487  -8.51487
  -8.51487  -8.51487  -8.51487  -8.51487  -8.51487  -8.51487  -8.51487  -8.51487
  -8.51487  -8.51487
  -8.54231  -8.54231  -8.54231  -8.54231  -8.54231  -8.54231  -8.54231  -8.54231
  -8.54231  -8.54231  -8.54231  -8.54231  -8.54231  -8.54231  -8.54231  -8.54231
  -8.54231  -8.54231  -8.54231  -8.54231  -8.54231  -8.54231  -8.54231  -8.54231
  -8.54231  -8.54231
  -8.57084  -8.57084  -8.57084  -8.57084  -8.57084  -8.57084  -8.57084  -8.57084
  -8.57084  -8.57084  -8.57084  -8.57084  -8.57084  -8.57084  -8.57084  -8.57084
  -8.57084  -8.57084  -8.57084  -8.57084  -8.57084  -8.57084  -8.57084  -8.57084
  -8.57084  -8.57084
  -8.60038  -8.60038  -8.60038  -8.60038  -8.60038  -8.60038  -8.60038  -8.60038
  -8.60038  -8.60038  -8.60038  -8.60038  -8.60038  -8.60038  -8.60038  -8.60038
  -8.60038  -8.60038  -8.60038  -8.60038  -8.60038  -8.60038  -8.60038  -8.60038
  -8.60038  -8.60038
  -8.63083  -8.63083  -8.63083  -8.63083  -8.63083  -8.63083  -8.63083  -8.63083
  -8.63083  -8.63083  -8.63083  -8.63083  -8.63083  -8.63083  -8.63083  -8.63083
  -8.63083  -8.63083  -8.63083  -8.63083  -8.63083  -8.63083  -8.63083  -8.63083
  -8.63083  -8.63083
  -8.66212  -8.66212  -8.66212  -8.66212  -8.66212  -8.66212  -8.66212  -8.66212
  -8.66212  -8.66212  -8.66212  -8.66212  -8.66212  -8.66212  -8.66212  -8.66212
  -8.66212  -8.66212  -8.66212  -8.66212  -8.66212  -8.66212  -8.66212  -8.66212
  -8.66212  -8.66212
  -8.69418  -8.69418  -8.69418  -8.69418  -8.69418  -8.69418  -8.69418  -8.69418
  -8.69418  -8.69418  -8.69418  -8.69418  -8.69418  -8.69418  -8.69418  -8.69418
  -8.69418  -8.69418  -8.69418  -8.69418  -8.69418  -8.69418  -8.69418  -8.69418
  -8.69418  -8.69418
  -8.72694  -8.72694  -8.72694  -8.72694  -8.72694  -8.72694  -8.72694  -8.72694
  -8.72694  -8.72694  -8.72694  -8.72694  -8.72694  -8.72694  -8.72694  -8.72694
  -8.72694  -8.72694  -8.72694  -8.72694  -8.72694  -8.72694  -8.72694  -8.72694
  -8.72694  -8.72694
 --------------------/ IPRT= 1  / IGRD= 1  /IONIS   / Z1= 3   / DATE= 07.11.02
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000
 -51.97936 -51.97936 -51.97936 -51.97936 -51.97936 -51.97936 -51.97936 -51.97936
 -51.97936 -51.97936 -51.97936 -51.97936 -51.97936 -51.97936 -51.97936 -51.97936
 -51.97936 -51.97936 -51.97936 -51.97936 -51.97936 -51.97936 -51.97936 -51.97936
 -51.97936 -51.97936
 -43.24572 -43.24572 -43.24572 -43.24572 -43.24572 -43.24572 -43.24572 -43.24572
 -43.24572 -43.24572 -43.24572 -43.24572 -43.24572 -43.24572 -43.24572 -43.24572
 -43.24572 -43.24572 -43.24572 -43.24572 -43.24572 -43.24572 -43.24572 -43.24572
 -43.24572 -43.24572
 -36.29807 -36.29807 -36.29807 -36.29807 -36.29807 -36.29807 -36.29807 -36.29807
 -36.29807 -36.29807 -36.29807 -36.29807 -36.29807 -36.29807 -36.29807 -36.29807
 -36.29807 -36.29807 -36.29807 -36.29807 -36.29807 -36.29807 -36.29807 -36.29807
 -36.29807 -36.29807
 -30.76924 -30.76924 -30.76924 -30.76924 -30.76924 -30.76924 -30.76924 -30.76924
 -30.76924 -30.76924 -30.76924 -30.76924 -30.76924 -30.76924 -30.76924 -30.76924
 -30.76924 -30.76924 -30.76924 -30.76924 -30.76924 -30.76924 -30.76924 -30.76924
 -30.76924 -30.76924
 -26.36758 -26.36758 -26.36758 -26.36758 -26.36758 -26.36758 -26.36758 -26.36758
 -26.36758 -26.36758 -26.36758 -26.36758 -26.36758 -26.36758 -26.36758 -26.36758
 -26.36758 -26.36758 -26.36758 -26.36758 -26.36758 -26.36758 -26.36758 -26.36758
 -26.36758 -26.36758
 -22.86143 -22.86143 -22.86143 -22.86143 -22.86143 -22.86143 -22.86143 -22.86143
 -22.86143 -22.86143 -22.86143 -22.86143 -22.86143 -22.86143 -22.86143 -22.86143
 -22.86143 -22.86143 -22.86143 -22.86143 -22.86143 -22.86143 -22.86143 -22.86143
 -22.86143 -22.86143
 -20.06681 -20.06681 -20.06681 -20.06681 -20.06681 -20.06681 -20.06681 -20.06681
 -20.06681 -20.06681 -20.06681 -20.06681 -20.06681 -20.06681 -20.06681 -20.06681
 -20.06681 -20.06681 -20.06681 -20.06681 -20.06681 -20.06681 -20.06681 -20.06681
 -20.06681 -20.06681
 -17.83759 -17.83759 -17.83759 -17.83759 -17.83759 -17.83759 -17.83759 -17.83759
 -17.83759 -17.83759 -17.83759 -17.83759 -17.83759 -17.83759 -17.83759 -17.83759
 -17.83759 -17.83759 -17.83759 -17.83759 -17.83759 -17.83759 -17.83759 -17.83759
 -17.83759 -17.83759
 -16.05772 -16.05772 -16.05772 -16.05772 -16.05772 -16.05772 -16.05772 -16.05772
 -16.05772 -16.05772 -16.05772 -16.05772 -16.05772 -16.05772 -16.05772 -16.05772
 -16.05772 -16.05772 -16.05772 -16.05772 -16.05772 -16.05772 -16.05772 -16.05772
 -16.05772 -16.05772
 -14.63506 -14.63506 -14.63506 -14.63506 -14.63506 -14.63506 -14.63506 -14.63506
 -14.63506 -14.63506 -14.63506 -14.63506 -14.63506 -14.63506 -14.63506 -14.63506
 -14.63506 -14.63506 -14.63506 -14.63506 -14.63506 -14.63506 -14.63506 -14.63506
 -14.63506 -14.63506
 -13.49645 -13.49645 -13.49645 -13.49645 -13.49645 -13.49645 -13.49645 -13.49645
 -13.49645 -13.49645 -13.49645 -13.49645 -13.49645 -13.49645 -13.49645 -13.49645
 -13.49645 -13.49645 -13.49645 -13.49645 -13.49645 -13.49645 -13.49645 -13.49645
 -13.49645 -13.49645
 -12.58383 -12.58383 -12.58383 -12.58383 -12.58383 -12.58383 -12.58383 -12.58383
 -12.58383 -12.58383 -12.58383 -12.58383 -12.58383 -12.58383 -12.58383 -12.58383
 -12.58383 -12.58383 -12.58383 -12.58383 -12.58383 -12.58383 -12.58383 -12.58383
 -12.58383 -12.58383
 -11.85113 -11.85113 -11.85113 -11.85113 -11.85113 -11.85113 -11.85113 -11.85113
 -11.85113 -11.85113 -11.85113 -11.85113 -11.85113 -11.85113 -11.85113 -11.85113
 -11.85113 -11.85113 -11.85113 -11.85113 -11.85113 -11.85113 -11.85113 -11.85113
 -11.85113 -11.85113
 -11.26178 -11.26178 -11.26178 -11.26178 -11.26178 -11.26178 -11.26178 -11.26178
 -11.26178 -11.26178 -11.26178 -11.26178 -11.26178 -11.26178 -11.26178 -11.26178
 -11.26178 -11.26178 -11.26178 -11.26178 -11.26178 -11.26178 -11.26178 -11.26178
 -11.26178 -11.26178
 -10.78681 -10.78681 -10.78681 -10.78681 -10.78681 -10.78681 -10.78681 -10.78681
 -10.78681 -10.78681 -10.78681 -10.78681 -10.78681 -10.78681 -10.78681 -10.78681
 -10.78681 -10.78681 -10.78681 -10.78681 -10.78681 -10.78681 -10.78681 -10.78681
 -10.78681 -10.78681
 -10.40326 -10.40326 -10.40326 -10.40326 -10.40326 -10.40326 -10.40326 -10.40326
 -10.40326 -10.40326 -10.40326 -10.40326 -10.40326 -10.40326 -10.40326 -10.40326
 -10.40326 -10.40326 -10.40326 -10.40326 -10.40326 -10.40326 -10.40326 -10.40326
 -10.40326 -10.40326
 -10.09294 -10.09294 -10.09294 -10.09294 -10.09294 -10.09294 -10.09294 -10.09294
 -10.09294 -10.09294 -10.09294 -10.09294 -10.09294 -10.09294 -10.09294 -10.09294
 -10.09294 -10.09294 -10.09294 -10.09294 -10.09294 -10.09294 -10.09294 -10.09294
 -10.09294 -10.09294
  -9.84146  -9.84146  -9.84146  -9.84146  -9.84146  -9.84146  -9.84146  -9.84146
  -9.84146  -9.84146  -9.84146  -9.84146  -9.84146  -9.84146  -9.84146  -9.84146
  -9.84146  -9.84146  -9.84146  -9.84146  -9.84146  -9.84146  -9.84146  -9.84146
  -9.84146  -9.84146
  -9.63745  -9.63745  -9.63745  -9.63745  -9.63745  -9.63745  -9.63745  -9.63745
  -9.63745  -9.63745  -9.63745  -9.63745  -9.63745  -9.63745  -9.63745  -9.63745
  -9.63745  -9.63745  -9.63745  -9.63745  -9.63745  -9.63745  -9.63745  -9.63745
  -9.63745  -9.63745
  -9.47192  -9.47192  -9.47192  -9.47192  -9.47192  -9.47192  -9.47192  -9.47192
  -9.47192  -9.47192  -9.47192  -9.47192  -9.47192  -9.47192  -9.47192  -9.47192
  -9.47192  -9.47192  -9.47192  -9.47192  -9.47192  -9.47192  -9.47192  -9.47192
  -9.47192  -9.47192
  -9.33779  -9.33779  -9.33779  -9.33779  -9.33779  -9.33779  -9.33779  -9.33779
  -9.33779  -9.33779  -9.33779  -9.33779  -9.33779  -9.33779  -9.33779  -9.33779
  -9.33779  -9.33779  -9.33779  -9.33779  -9.33779  -9.33779  -9.33779  -9.33779
  -9.33779  -9.33779
  -9.22940  -9.22940  -9.22940  -9.22940  -9.22940  -9.22940  -9.22940  -9.22940
  -9.22940  -9.22940  -9.22940  -9.22940  -9.22940  -9.22940  -9.22940  -9.22940
  -9.22940  -9.22940  -9.22940  -9.22940  -9.22940  -9.22940  -9.22940  -9.22940
  -9.22940  -9.22940
  -9.14232  -9.14232  -9.14232  -9.14232  -9.14232  -9.14232  -9.14232  -9.14232
  -9.14232  -9.14232  -9.14232  -9.14232  -9.14232  -9.14232  -9.14232  -9.14232
  -9.14232  -9.14232  -9.14232  -9.14232  -9.14232  -9.14232  -9.14232  -9.14232
  -9.14232  -9.14232
  -9.07296  -9.07296  -9.07296  -9.07296  -9.07296  -9.07296  -9.07296  -9.07296
  -9.07296  -9.07296  -9.07296  -9.07296  -9.07296  -9.07296  -9.07296  -9.07296
  -9.07296  -9.07296  -9.07296  -9.07296  -9.07296  -9.07296  -9.07296  -9.07296
  -9.07296  -9.07296
  -9.01845  -9.01845  -9.01845  -9.01845  -9.01845  -9.01845  -9.01845  -9.01845
  -9.01845  -9.01845  -9.01845  -9.01845  -9.01845  -9.01845  -9.01845  -9.01845
  -9.01845  -9.01845  -9.01845  -9.01845  -9.01845  -9.01845  -9.01845  -9.01845
  -9.01845  -9.01845
  -8.97642  -8.97642  -8.97642  -8.97642  -8.97642  -8.97642  -8.97642  -8.97642
  -8.97642  -8.97642  -8.97642  -8.97642  -8.97642  -8.97642  -8.97642  -8.97642
  -8.97642  -8.97642  -8.97642  -8.97642  -8.97642  -8.97642  -8.97642  -8.97642
  -8.97642  -8.97642
  -8.94496  -8.94496  -8.94496  -8.94496  -8.94496  -8.94496  -8.94496  -8.94496
  -8.94496  -8.94496  -8.94496  -8.94496  -8.94496  -8.94496  -8.94496  -8.94496
  -8.94496  -8.94496  -8.94496  -8.94496  -8.94496  -8.94496  -8.94496  -8.94496
  -8.94496  -8.94496
  -8.92245  -8.92245  -8.92245  -8.92245  -8.92245  -8.92245  -8.92245  -8.92245
  -8.92245  -8.92245  -8.92245  -8.92245  -8.92245  -8.92245  -8.92245  -8.92245
  -8.92245  -8.92245  -8.92245  -8.92245  -8.92245  -8.92245  -8.92245  -8.92245
  -8.92245  -8.92245
  -8.90755  -8.90755  -8.90755  -8.90755  -8.90755  -8.90755  -8.90755  -8.90755
  -8.90755  -8.90755  -8.90755  -8.90755  -8.90755  -8.90755  -8.90755  -8.90755
  -8.90755  -8.90755  -8.90755  -8.90755  -8.90755  -8.90755  -8.90755  -8.90755
  -8.90755  -8.90755
  -8.89915  -8.89915  -8.89915  -8.89915  -8.89915  -8.89915  -8.89915  -8.89915
  -8.89915  -8.89915  -8.89915  -8.89915  -8.89915  -8.89915  -8.89915  -8.89915
  -8.89915  -8.89915  -8.89915  -8.89915  -8.89915  -8.89915  -8.89915  -8.89915
  -8.89915  -8.89915
  -8.89631  -8.89631  -8.89631  -8.89631  -8.89631  -8.89631  -8.89631  -8.89631
  -8.89631  -8.89631  -8.89631  -8.89631  -8.89631  -8.89631  -8.89631  -8.89631
  -8.89631  -8.89631  -8.89631  -8.89631  -8.89631  -8.89631  -8.89631  -8.89631
  -8.89631  -8.89631
  -8.89823  -8.89823  -8.89823  -8.89823  -8.89823  -8.89823  -8.89823  -8.89823
  -8.89823  -8.89823  -8.89823  -8.89823  -8.89823  -8.89823  -8.89823  -8.89823
  -8.89823  -8.89823  -8.89823  -8.89823  -8.89823  -8.89823  -8.89823  -8.89823
  -8.89823  -8.89823
  -8.90426  -8.90426  -8.90426  -8.90426  -8.90426  -8.90426  -8.90426  -8.90426
  -8.90426  -8.90426  -8.90426  -8.90426  -8.90426  -8.90426  -8.90426  -8.90426
  -8.90426  -8.90426  -8.90426  -8.90426  -8.90426  -8.90426  -8.90426  -8.90426
  -8.90426  -8.90426
  -8.91385  -8.91385  -8.91385  -8.91385  -8.91385  -8.91385  -8.91385  -8.91385
  -8.91385  -8.91385  -8.91385  -8.91385  -8.91385  -8.91385  -8.91385  -8.91385
  -8.91385  -8.91385  -8.91385  -8.91385  -8.91385  -8.91385  -8.91385  -8.91385
  -8.91385  -8.91385
  -8.92654  -8.92654  -8.92654  -8.92654  -8.92654  -8.92654  -8.92654  -8.92654
  -8.92654  -8.92654  -8.92654  -8.92654  -8.92654  -8.92654  -8.92654  -8.92654
  -8.92654  -8.92654  -8.92654  -8.92654  -8.92654  -8.92654  -8.92654  -8.92654
  -8.92654  -8.92654
  -8.94192  -8.94192  -8.94192  -8.94192  -8.94192  -8.94192  -8.94192  -8.94192
  -8.94192  -8.94192  -8.94192  -8.94192  -8.94192  -8.94192  -8.94192  -8.94192
  -8.94192  -8.94192  -8.94192  -8.94192  -8.94192  -8.94192  -8.94192  -8.94192
  -8.94192  -8.94192
  -8.95968  -8.95968  -8.95968  -8.95968  -8.95968  -8.95968  -8.95968  -8.95968
  -8.95968  -8.95968  -8.95968  -8.95968  -8.95968  -8.95968  -8.95968  -8.95968
  -8.95968  -8.95968  -8.95968  -8.95968  -8.95968  -8.95968  -8.95968  -8.95968
  -8.95968  -8.95968
  -8.97953  -8.97953  -8.97953  -8.97953  -8.97953  -8.97953  -8.97953  -8.97953
  -8.97953  -8.97953  -8.97953  -8.97953  -8.97953  -8.97953  -8.97953  -8.97953
  -8.97953  -8.97953  -8.97953  -8.97953  -8.97953  -8.97953  -8.97953  -8.97953
  -8.97953  -8.97953
  -9.00125  -9.00125  -9.00125  -9.00125  -9.00125  -9.00125  -9.00125  -9.00125
  -9.00125  -9.00125  -9.00125  -9.00125  -9.00125  -9.00125  -9.00125  -9.00125
  -9.00125  -9.00125  -9.00125  -9.00125  -9.00125  -9.00125  -9.00125  -9.00125
  -9.00125  -9.00125
  -9.02462  -9.02462  -9.02462  -9.02462  -9.02462  -9.02462  -9.02462  -9.02462
  -9.02462  -9.02462  -9.02462  -9.02462  -9.02462  -9.02462  -9.02462  -9.02462
  -9.02462  -9.02462  -9.02462  -9.02462  -9.02462  -9.02462  -9.02462  -9.02462
  -9.02462  -9.02462
  -9.04948  -9.04948  -9.04948  -9.04948  -9.04948  -9.04948  -9.04948  -9.04948
  -9.04948  -9.04948  -9.04948  -9.04948  -9.04948  -9.04948  -9.04948  -9.04948
  -9.04948  -9.04948  -9.04948  -9.04948  -9.04948  -9.04948  -9.04948  -9.04948
  -9.04948  -9.04948
  -9.07567  -9.07567  -9.07567  -9.07567  -9.07567  -9.07567  -9.07567  -9.07567
  -9.07567  -9.07567  -9.07567  -9.07567  -9.07567  -9.07567  -9.07567  -9.07567
  -9.07567  -9.07567  -9.07567  -9.07567  -9.07567  -9.07567  -9.07567  -9.07567
  -9.07567  -9.07567
  -9.10307  -9.10307  -9.10307  -9.10307  -9.10307  -9.10307  -9.10307  -9.10307
  -9.10307  -9.10307  -9.10307  -9.10307  -9.10307  -9.10307  -9.10307  -9.10307
  -9.10307  -9.10307  -9.10307  -9.10307  -9.10307  -9.10307  -9.10307  -9.10307
  -9.10307  -9.10307
  -9.13156  -9.13156  -9.13156  -9.13156  -9.13156  -9.13156  -9.13156  -9.13156
  -9.13156  -9.13156  -9.13156  -9.13156  -9.13156  -9.13156  -9.13156  -9.13156
  -9.13156  -9.13156  -9.13156  -9.13156  -9.13156  -9.13156  -9.13156  -9.13156
  -9.13156  -9.13156
  -9.16105  -9.16105  -9.16105  -9.16105  -9.16105  -9.16105  -9.16105  -9.16105
  -9.16105  -9.16105  -9.16105  -9.16105  -9.16105  -9.16105  -9.16105  -9.16105
  -9.16105  -9.16105  -9.16105  -9.16105  -9.16105  -9.16105  -9.16105  -9.16105
  -9.16105  -9.16105
  -9.19145  -9.19145  -9.19145  -9.19145  -9.19145  -9.19145  -9.19145  -9.19145
  -9.19145  -9.19145  -9.19145  -9.19145  -9.19145  -9.19145  -9.19145  -9.19145
  -9.19145  -9.19145  -9.19145  -9.19145  -9.19145  -9.19145  -9.19145  -9.19145
  -9.19145  -9.19145
  -9.22269  -9.22269  -9.22269  -9.22269  -9.22269  -9.22269  -9.22269  -9.22269
  -9.22269  -9.22269  -9.22269  -9.22269  -9.22269  -9.22269  -9.22269  -9.22269
  -9.22269  -9.22269  -9.22269  -9.22269  -9.22269  -9.22269  -9.22269  -9.22269
  -9.22269  -9.22269
 
C---------------------------------------------------------------------------------
C ADAS ADF11 DATA - SCCS info: @(#)$Header: /home/adascvs/adas/adf11/scd89/scd89_li.dat,v 2.1 2004/07/07 00:12:00 whitefor Exp $ Date $Date: 2004/07/07 00:12:00 $
C---------------------------------------------------------------------------------
